Código da Emenda;Ano da Emenda;Nome do Autor da Emenda;Número da emenda;Valor Empenhado;Valor Pago;Tipo de Emenda;Data Documento;Município de aplicação do recurso;Código IBGE do município de aplicação do recurso;Fase da despesa;Favorecido;Órgão Superior;Grupo Despesa;Elemento Despesa;Função;SubFunção;Ação;Possui convênio?
202339050007;2023;ALENCAR SANTANA;0007;1008238.0;0.0;Emenda Individual - Transferências com Finalidade Definida;21/07/2023;FERRAZ DE VASCONCELOS;3515707;Empenho;FUNDO MUNICIPAL DE SAUDE;Ministério da Saúde;Outras Despesas Correntes;Contribuições;Saúde;Atenção básica;INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;NÃO
202339050007;2023;ALENCAR SANTANA;0007;2450.0;0.0;Emenda Individual - Transferências com Finalidade Definida;21/07/2023;FERRAZ DE VASCONCELOS;3515707;Empenho;FUNDO MUNICIPAL DE SAUDE;Ministério da Saúde;Outras Despesas Correntes;Contribuições;Saúde;Atenção básica;INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;NÃO
202339050007;2023;ALENCAR SANTANA;0007;237517.0;0.0;Emenda Individual - Transferências com Finalidade Definida;21/07/2023;FERRAZ DE VASCONCELOS;3515707;Empenho;FUNDO MUNICIPAL DE SAUDE;Ministério da Saúde;Outras Despesas Correntes;Contribuições;Saúde;Atenção básica;INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;NÃO
202325200005;2023;CARLOS ZARATTINI;0005;199854.0;0.0;Emenda Individual - Transferências com Finalidade Definida;16/06/2023;FERRAZ DE VASCONCELOS;3515707;Empenho;FUNDO MUNICIPAL DE SAUDE;Ministério da Saúde;Investimentos;Auxílios;Saúde;Atenção básica;ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE;NÃO
202338960005;2023;ABOU ANNI;0005;0.0;0.0;Emenda Individual - Transferências Especiais;05/12/2023;FERRAZ DE VASCONCELOS;3515707;Liquidação;MUNICIPIO DE FERRAZ DE VASCONCELOS;Ministério da Fazenda;Investimentos;Contribuições;Encargos especiais;Outras transferências;TRANSFERENCIAS ESPECIAIS;NÃO
202338960005;2023;ABOU ANNI;0005;0.0;1319007.0;Emenda Individual - Transferências Especiais;11/12/2023;FERRAZ DE VASCONCELOS;3515707;Pagamento;MUNICIPIO DE FERRAZ DE VASCONCELOS;Ministério da Fazenda;Investimentos;Contribuições;Encargos especiais;Outras transferências;TRANSFERENCIAS ESPECIAIS;NÃO
202338960005;2023;ABOU ANNI;0005;1319007.0;0.0;Emenda Individual - Transferências Especiais;05/07/2023;FERRAZ DE VASCONCELOS;3515707;Empenho;MUNICIPIO DE FERRAZ DE VASCONCELOS;Ministério da Fazenda;Investimentos;Contribuições;Encargos especiais;Outras transferências;TRANSFERENCIAS ESPECIAIS;NÃO
202326200004;2023;MILTON VIEIRA;0004;0.0;0.0;Emenda Individual - Transferências Especiais;21/08/2023;FERRAZ DE VASCONCELOS;3515707;Liquidação;MUNICIPIO DE FERRAZ DE VASCONCELOS;Ministério da Fazenda;Investimentos;Contribuições;Encargos especiais;Outras transferências;TRANSFERENCIAS ESPECIAIS;NÃO
202326200004;2023;MILTON VIEIRA;0004;0.0;1000000.0;Emenda Individual - Transferências Especiais;30/08/2023;FERRAZ DE VASCONCELOS;3515707;Pagamento;MUNICIPIO DE FERRAZ DE VASCONCELOS;Ministério da Fazenda;Investimentos;Contribuições;Encargos especiais;Outras transferências;TRANSFERENCIAS ESPECIAIS;NÃO
202326200004;2023;MILTON VIEIRA;0004;1000000.0;0.0;Emenda Individual - Transferências Especiais;05/07/2023;FERRAZ DE VASCONCELOS;3515707;Empenho;MUNICIPIO DE FERRAZ DE VASCONCELOS;Ministério da Fazenda;Investimentos;Contribuições;Encargos especiais;Outras transferências;TRANSFERENCIAS ESPECIAIS;NÃO
202339550001;2023;DAVID SOARES;0001;0.0;1000000.0;Emenda Individual - Transferências Especiais;30/08/2023;FERRAZ DE VASCONCELOS;3515707;Pagamento;MUNICIPIO DE FERRAZ DE VASCONCELOS;Ministério da Fazenda;Investimentos;Contribuições;Encargos especiais;Outras transferências;TRANSFERENCIAS ESPECIAIS;NÃO
202339550001;2023;DAVID SOARES;0001;0.0;0.0;Emenda Individual - Transferências Especiais;21/08/2023;FERRAZ DE VASCONCELOS;3515707;Liquidação;MUNICIPIO DE FERRAZ DE VASCONCELOS;Ministério da Fazenda;Investimentos;Contribuições;Encargos especiais;Outras transferências;TRANSFERENCIAS ESPECIAIS;NÃO
202339550001;2023;DAVID SOARES;0001;1000000.0;0.0;Emenda Individual - Transferências Especiais;05/07/2023;FERRAZ DE VASCONCELOS;3515707;Empenho;MUNICIPIO DE FERRAZ DE VASCONCELOS;Ministério da Fazenda;Investimentos;Contribuições;Encargos especiais;Outras transferências;TRANSFERENCIAS ESPECIAIS;NÃO
202338960001;2023;ABOU ANNI;0001;0.0;0.0;Emenda Individual - Transferências Especiais;05/12/2023;FERRAZ DE VASCONCELOS;3515707;Liquidação;MUNICIPIO DE FERRAZ DE VASCONCELOS;Ministério da Fazenda;Investimentos;Contribuições;Encargos especiais;Outras transferências;TRANSFERENCIAS ESPECIAIS;NÃO
202338960001;2023;ABOU ANNI;0001;0.0;549514.0;Emenda Individual - Transferências Especiais;11/12/2023;FERRAZ DE VASCONCELOS;3515707;Pagamento;MUNICIPIO DE FERRAZ DE VASCONCELOS;Ministério da Fazenda;Investimentos;Contribuições;Encargos especiais;Outras transferências;TRANSFERENCIAS ESPECIAIS;NÃO
202338960001;2023;ABOU ANNI;0001;549514.0;0.0;Emenda Individual - Transferências Especiais;05/07/2023;FERRAZ DE VASCONCELOS;3515707;Empenho;MUNICIPIO DE FERRAZ DE VASCONCELOS;Ministério da Fazenda;Investimentos;Contribuições;Encargos especiais;Outras transferências;TRANSFERENCIAS ESPECIAIS;NÃO
202339050008;2023;ALENCAR SANTANA;0008;1400000.0;0.0;Emenda Individual - Transferências com Finalidade Definida;23/05/2023;FERRAZ DE VASCONCELOS;3515707;Empenho;FUNDO MUNICIPAL DE SAUDE;Ministério da Saúde;Outras Despesas Correntes;Contribuições;Saúde;Assistência hospitalar e ambulatorial;INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;NÃO
202339050008;2023;ALENCAR SANTANA;0008;151795.0;0.0;Emenda Individual - Transferências com Finalidade Definida;28/07/2023;FERRAZ DE VASCONCELOS;3515707;Empenho;FUNDO MUNICIPAL DE SAUDE;Ministério da Saúde;Outras Despesas Correntes;Contribuições;Saúde;Assistência hospitalar e ambulatorial;INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;NÃO
202237370002;2022;ORLANDO SILVA;0002;0.0;231332.0;Emenda Individual - Transferências com Finalidade Definida;12/04/2023;FERRAZ DE VASCONCELOS;3515707;Pagamento;BANCO DO BRASIL SA;Ministério da Saúde;Outras Despesas Correntes;Contribuições;Múltiplo;Múltiplo;Múltiplo;NÃO
202237370002;2022;ORLANDO SILVA;0002;0.0;0.0;Emenda Individual - Transferências com Finalidade Definida;04/04/2023;FERRAZ DE VASCONCELOS;3515707;Liquidação;BANCO DO BRASIL SA;Ministério da Saúde;Outras Despesas Correntes;Contribuições;Múltiplo;Múltiplo;Múltiplo;NÃO
202327990012;2023;ELI CORREA FILHO;0012;0.0;1258418.0;Emenda Individual - Transferências com Finalidade Definida;30/11/2023;FERRAZ DE VASCONCELOS;3515707;Pagamento;BANCO DO BRASIL SA;Ministério da Saúde;Outras Despesas Correntes;Contribuições;Múltiplo;Múltiplo;Múltiplo;NÃO
202327990012;2023;ELI CORREA FILHO;0012;0.0;0.0;Emenda Individual - Transferências com Finalidade Definida;29/11/2023;FERRAZ DE VASCONCELOS;3515707;Liquidação;BANCO DO BRASIL SA;Ministério da Saúde;Outras Despesas Correntes;Contribuições;Múltiplo;Múltiplo;Múltiplo;NÃO
202327990012;2023;ELI CORREA FILHO;0012;0.0;2000000.0;Emenda Individual - Transferências com Finalidade Definida;16/08/2023;FERRAZ DE VASCONCELOS;3515707;Pagamento;BANCO DO BRASIL SA;Ministério da Saúde;Outras Despesas Correntes;Contribuições;Múltiplo;Múltiplo;Múltiplo;NÃO
202327990012;2023;ELI CORREA FILHO;0012;0.0;0.0;Emenda Individual - Transferências com Finalidade Definida;15/08/2023;FERRAZ DE VASCONCELOS;3515707;Liquidação;BANCO DO BRASIL SA;Ministério da Saúde;Outras Despesas Correntes;Contribuições;Múltiplo;Múltiplo;Múltiplo;NÃO
202339050007;2023;ALENCAR SANTANA;0007;0.0;0.0;Emenda Individual - Transferências com Finalidade Definida;15/08/2023;FERRAZ DE VASCONCELOS;3515707;Liquidação;BANCO DO BRASIL SA;Ministério da Saúde;Outras Despesas Correntes;Contribuições;Múltiplo;Múltiplo;Múltiplo;NÃO
202339050007;2023;ALENCAR SANTANA;0007;0.0;237517.0;Emenda Individual - Transferências com Finalidade Definida;16/08/2023;FERRAZ DE VASCONCELOS;3515707;Pagamento;BANCO DO BRASIL SA;Ministério da Saúde;Outras Despesas Correntes;Contribuições;Múltiplo;Múltiplo;Múltiplo;NÃO
202339050007;2023;ALENCAR SANTANA;0007;0.0;0.0;Emenda Individual - Transferências com Finalidade Definida;15/08/2023;FERRAZ DE VASCONCELOS;3515707;Liquidação;BANCO DO BRASIL SA;Ministério da Saúde;Outras Despesas Correntes;Contribuições;Múltiplo;Múltiplo;Múltiplo;NÃO
202339050007;2023;ALENCAR SANTANA;0007;0.0;0.0;Emenda Individual - Transferências com Finalidade Definida;05/09/2023;FERRAZ DE VASCONCELOS;3515707;Liquidação;BANCO DO BRASIL SA;Ministério da Saúde;Outras Despesas Correntes;Contribuições;Múltiplo;Múltiplo;Múltiplo;NÃO
202339050007;2023;ALENCAR SANTANA;0007;0.0;1008238.0;Emenda Individual - Transferências com Finalidade Definida;06/09/2023;FERRAZ DE VASCONCELOS;3515707;Pagamento;BANCO DO BRASIL SA;Ministério da Saúde;Outras Despesas Correntes;Contribuições;Múltiplo;Múltiplo;Múltiplo;NÃO
202339050007;2023;ALENCAR SANTANA;0007;0.0;2450.0;Emenda Individual - Transferências com Finalidade Definida;16/08/2023;FERRAZ DE VASCONCELOS;3515707;Pagamento;BANCO DO BRASIL SA;Ministério da Saúde;Outras Despesas Correntes;Contribuições;Múltiplo;Múltiplo;Múltiplo;NÃO
202339050008;2023;ALENCAR SANTANA;0008;0.0;0.0;Emenda Individual - Transferências com Finalidade Definida;30/08/2023;FERRAZ DE VASCONCELOS;3515707;Liquidação;BANCO DO BRASIL SA;Ministério da Saúde;Outras Despesas Correntes;Contribuições;Múltiplo;Múltiplo;Múltiplo;NÃO
202339050008;2023;ALENCAR SANTANA;0008;0.0;0.0;Emenda Individual - Transferências com Finalidade Definida;06/06/2023;FERRAZ DE VASCONCELOS;3515707;Liquidação;BANCO DO BRASIL SA;Ministério da Saúde;Outras Despesas Correntes;Contribuições;Múltiplo;Múltiplo;Múltiplo;NÃO
202339050008;2023;ALENCAR SANTANA;0008;0.0;151795.0;Emenda Individual - Transferências com Finalidade Definida;31/08/2023;FERRAZ DE VASCONCELOS;3515707;Pagamento;BANCO DO BRASIL SA;Ministério da Saúde;Outras Despesas Correntes;Contribuições;Múltiplo;Múltiplo;Múltiplo;NÃO
202339050008;2023;ALENCAR SANTANA;0008;0.0;1400000.0;Emenda Individual - Transferências com Finalidade Definida;07/06/2023;FERRAZ DE VASCONCELOS;3515707;Pagamento;BANCO DO BRASIL SA;Ministério da Saúde;Outras Despesas Correntes;Contribuições;Múltiplo;Múltiplo;Múltiplo;NÃO
202325200005;2023;CARLOS ZARATTINI;0005;0.0;199854.0;Emenda Individual - Transferências com Finalidade Definida;01/09/2023;FERRAZ DE VASCONCELOS;3515707;Pagamento;BANCO DO BRASIL SA;Ministério da Saúde;Investimentos;Auxílios;Múltiplo;Múltiplo;Múltiplo;NÃO
202325200005;2023;CARLOS ZARATTINI;0005;0.0;0.0;Emenda Individual - Transferências com Finalidade Definida;01/09/2023;FERRAZ DE VASCONCELOS;3515707;Liquidação;BANCO DO BRASIL SA;Ministério da Saúde;Investimentos;Auxílios;Múltiplo;Múltiplo;Múltiplo;NÃO
202338960008;2023;ABOU ANNI;0008;0.0;0.0;Emenda Individual - Transferências com Finalidade Definida;15/08/2023;FERRAZ DE VASCONCELOS;3515707;Liquidação;BANCO DO BRASIL SA;Ministério da Saúde;Outras Despesas Correntes;Contribuições;Múltiplo;Múltiplo;Múltiplo;NÃO
202338960008;2023;ABOU ANNI;0008;0.0;2000000.0;Emenda Individual - Transferências com Finalidade Definida;16/08/2023;FERRAZ DE VASCONCELOS;3515707;Pagamento;BANCO DO BRASIL SA;Ministério da Saúde;Outras Despesas Correntes;Contribuições;Múltiplo;Múltiplo;Múltiplo;NÃO
201928040007;2019;JUNJI ABE;0007;0.0;0.0;Emenda Individual - Transferências com Finalidade Definida;08/11/2023;FERRAZ DE VASCONCELOS;3515707;Liquidação;COORDENACAO-GERAL DE SUPORTE LOGISTICO - MCID;Ministério da Integração e do Desenvolvimento Regional;Múltiplo;Múltiplo;Múltiplo;Múltiplo;Múltiplo;NÃO
202081001433;2020;RELATOR GERAL;1433;460207.88;0.0;Emenda de Relator;31/12/2024;FERRAZ DE VASCONCELOS;3515707;Empenho;MUNICIPIO DE FERRAZ DE VASCONCELOS;Ministério da Educação;Investimentos;Auxílios;Educação;Educação básica;APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA;NÃO
202450410007;2024;COM. DA SAUDE;0007;34175.0;0.0;Emenda de Comissão;18/12/2024;FERRAZ DE VASCONCELOS;3515707;Empenho;FUNDO MUNICIPAL DE SAUDE;Ministério da Saúde;Investimentos;Auxílios;Saúde;Assistência hospitalar e ambulatorial;ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE;NÃO
202450410007;2024;COM. DA SAUDE;0007;344515.0;0.0;Emenda de Comissão;19/12/2024;FERRAZ DE VASCONCELOS;3515707;Empenho;FUNDO MUNICIPAL DE SAUDE;Ministério da Saúde;Investimentos;Auxílios;Saúde;Assistência hospitalar e ambulatorial;ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE;NÃO
202081001503;2020;RELATOR GERAL;1503;0.0;0.0;Emenda de Relator;02/08/2024;FERRAZ DE VASCONCELOS;3515707;Liquidação;Sem informação;Ministério da Educação;Investimentos;Auxílios;Educação;Educação básica;APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA;NÃO
202450410004;2024;COM. DA SAUDE;0004;0.0;0.0;Emenda de Comissão;10/06/2024;FERRAZ DE VASCONCELOS;3515707;Liquidação;BANCO DO BRASIL SA;Ministério da Saúde;Outras Despesas Correntes;Contribuições;Saúde;Atenção básica;INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;NÃO
202419970002;2024;VICENTINHO;0002;99890.0;0.0;Emenda Individual - Transferências com Finalidade Definida;08/05/2024;FERRAZ DE VASCONCELOS;3515707;Empenho;FUNDO MUNICIPAL DE SAUDE;Ministério da Saúde;Investimentos;Auxílios;Saúde;Atenção básica;ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE;NÃO
202450060001;2024;COM. ESPORTE;0001;477500.0;0.0;Emenda de Comissão;20/06/2024;FERRAZ DE VASCONCELOS;3515707;Empenho;MUNICIPIO DE FERRAZ DE VASCONCELOS;Ministério do Esporte;Investimentos;Auxílios;Desporto e lazer;Desporto comunitário;APOIO A IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE AMADOR, EDUCACIONAL, RECREATIVO E DE LAZER;SIM
201928040007;2019;JUNJI ABE;0007;0.0;465556.42;Emenda Individual - Transferências com Finalidade Definida;17/05/2024;FERRAZ DE VASCONCELOS;3515707;Pagamento;MUNICIPIO DE FERRAZ DE VASCONCELOS;Ministério das Cidades;Investimentos;Auxílios;Urbanismo;infra-estrutura urbana;APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO A IMPLANTACAO E QUALIFICACAO VIARIA;SIM
201928040007;2019;JUNJI ABE;0007;0.0;228190.57;Emenda Individual - Transferências com Finalidade Definida;15/03/2024;FERRAZ DE VASCONCELOS;3515707;Pagamento;MUNICIPIO DE FERRAZ DE VASCONCELOS;Ministério das Cidades;Investimentos;Auxílios;Urbanismo;infra-estrutura urbana;APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO A IMPLANTACAO E QUALIFICACAO VIARIA;SIM
201928040007;2019;JUNJI ABE;0007;0.0;0.0;Emenda Individual - Transferências com Finalidade Definida;16/05/2024;FERRAZ DE VASCONCELOS;3515707;Liquidação;MUNICIPIO DE FERRAZ DE VASCONCELOS;Ministério das Cidades;Investimentos;Auxílios;Urbanismo;infra-estrutura urbana;APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO A IMPLANTACAO E QUALIFICACAO VIARIA;NÃO
201928040007;2019;JUNJI ABE;0007;0.0;0.0;Emenda Individual - Transferências com Finalidade Definida;14/03/2024;FERRAZ DE VASCONCELOS;3515707;Liquidação;MUNICIPIO DE FERRAZ DE VASCONCELOS;Ministério das Cidades;Investimentos;Auxílios;Urbanismo;infra-estrutura urbana;APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO A IMPLANTACAO E QUALIFICACAO VIARIA;NÃO
202425200002;2024;CARLOS ZARATTINI;0002;319793.0;0.0;Emenda Individual - Transferências com Finalidade Definida;15/04/2024;FERRAZ DE VASCONCELOS;3515707;Empenho;FUNDO MUNICIPAL DE SAUDE;Ministério da Saúde;Outras Despesas Correntes;Contribuições;Saúde;Atenção básica;INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;NÃO
202450230002;2024;COM. DESENV. URBANO;0002;1045761.0;0.0;Emenda de Comissão;11/07/2024;FERRAZ DE VASCONCELOS;3515707;Empenho;MUNICIPIO DE FERRAZ DE VASCONCELOS;Ministério das Cidades;Investimentos;Auxílios;Urbanismo;infra-estrutura urbana;APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO A IMPLANTACAO E QUALIFICACAO VIARIA;SIM
202443460001;2024;DELEGADO DA CUNHA;0001;1000000.0;0.0;Emenda Individual - Transferências com Finalidade Definida;22/04/2024;FERRAZ DE VASCONCELOS;3515707;Empenho;FUNDO MUNICIPAL DE SAUDE;Ministério da Saúde;Outras Despesas Correntes;Contribuições;Saúde;Assistência hospitalar e ambulatorial;INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;NÃO
202431350002;2024;ARLINDO CHINAGLIA;0002;100000.0;0.0;Emenda Individual - Transferências com Finalidade Definida;08/05/2024;FERRAZ DE VASCONCELOS;3515707;Empenho;FUNDO MUNICIPAL DE SAUDE;Ministério da Saúde;Investimentos;Auxílios;Saúde;Atenção básica;ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE;NÃO
201837350009;2018;NILTO TATTO;0009;0.0;1495785.44;Emenda Individual - Transferências com Finalidade Definida;27/03/2024;FERRAZ DE VASCONCELOS;3515707;Pagamento;MUNICIPIO DE FERRAZ DE VASCONCELOS;Ministério do Esporte;Investimentos;Auxílios;Desporto e lazer;Desporto comunitário;IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE EDUCACIONAL, RECREATIVO E DE LAZER;SIM
202450410004;2024;COM. DA SAUDE;0004;0.0;0.0;Emenda de Comissão;10/06/2024;FERRAZ DE VASCONCELOS;3515707;Liquidação;BANCO DO BRASIL SA;Ministério da Saúde;Outras Despesas Correntes;Contribuições;Saúde;Atenção básica;INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;NÃO
202419970003;2024;VICENTINHO;0003;150000.0;0.0;Emenda Individual - Transferências com Finalidade Definida;22/04/2024;FERRAZ DE VASCONCELOS;3515707;Empenho;FUNDO MUNICIPAL DE SAUDE;Ministério da Saúde;Outras Despesas Correntes;Contribuições;Saúde;Assistência hospitalar e ambulatorial;INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS;NÃO
202444680006;2024;RODRIGO GAMBALE;0006;6804824.0;0.0;Emenda Individual - Transferências Especiais;26/06/2024;FERRAZ DE VASCONCELOS;3515707;Empenho;MUNICIPIO DE FERRAZ DE VASCONCELOS;Ministério da Fazenda;Investimentos;Contribuições;Encargos especiais;Outras transferências;TRANSFERENCIAS ESPECIAIS;NÃO
202444680006;2024;RODRIGO GAMBALE;0006;0.0;6804824.0;Emenda Individual - Transferências Especiais;03/07/2024;FERRAZ DE VASCONCELOS;3515707;Pagamento;MUNICIPIO DE FERRAZ DE VASCONCELOS;Ministério da Fazenda;Investimentos;Contribuições;Encargos especiais;Outras transferências;TRANSFERENCIAS ESPECIAIS;NÃO
202444680006;2024;RODRIGO GAMBALE;0006;0.0;0.0;Emenda Individual - Transferências Especiais;28/06/2024;FERRAZ DE VASCONCELOS;3515707;Liquidação;MUNICIPIO DE FERRAZ DE VASCONCELOS;Ministério da Fazenda;Investimentos;Contribuições;Encargos especiais;Outras transferências;TRANSFERENCIAS ESPECIAIS;NÃO
