Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor;ano
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;04 - Administração;siconfi-cor_TotalDespesas;108724790,98;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;04.122 - Administração Geral;siconfi-cor_TotalDespesas;65294335,36;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;04.123 - Administração Financeira;siconfi-cor_TotalDespesas;32872277,23;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;04.131 - Comunicação Social;siconfi-cor_TotalDespesas;1759366,69;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;FU04 - Demais Subfunções;siconfi-cor_TotalDespesas;8798811,7;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;06 - Segurança Pública;siconfi-cor_TotalDespesas;16514742,79;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;06.122 - Administração Geral;siconfi-cor_TotalDespesas;16366505,39;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;FU06 - Demais Subfunções;siconfi-cor_TotalDespesas;148237,4;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;08 - Assistência Social;siconfi-cor_TotalDespesas;14947447,57;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;08.244 - Assistência Comunitária;siconfi-cor_TotalDespesas;8447153,37;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;08.122 - Administração Geral;siconfi-cor_TotalDespesas;6497210,37;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;FU08 - Demais Subfunções;siconfi-cor_TotalDespesas;3083,83;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;10 - Saúde;siconfi-cor_TotalDespesas;95476485,24;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;10.301 - Atenção Básica;siconfi-cor_TotalDespesas;36496171,86;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;10.302 - Assistência Hospitalar e Ambulatorial;siconfi-cor_TotalDespesas;9613822,87;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;10.303 - Suporte Profilático e Terapêutico;siconfi-cor_TotalDespesas;5507899,32;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;10.304 - Vigilância Sanitária;siconfi-cor_TotalDespesas;243448,75;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;10.122 - Administração Geral;siconfi-cor_TotalDespesas;43615142,44;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;12 - Educação;siconfi-cor_TotalDespesas;196268437,8;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;12.361 - Ensino Fundamental;siconfi-cor_TotalDespesas;141136634,31;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;12.365 - Educação Infantil;siconfi-cor_TotalDespesas;20355295,51;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;12.368 - Educação Básica;siconfi-cor_TotalDespesas;2682677,26;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;12.122 - Administração Geral;siconfi-cor_TotalDespesas;16220796,26;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;FU12 - Demais Subfunções;siconfi-cor_TotalDespesas;15873034,46;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;13 - Cultura;siconfi-cor_TotalDespesas;7031573,05;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;13.391 - Patrimônio Histórico, Artístico e Arqueológico;siconfi-cor_TotalDespesas;165820,0;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;13.392 - Difusão Cultural;siconfi-cor_TotalDespesas;5022088,07;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;13.122 - Administração Geral;siconfi-cor_TotalDespesas;1843664,98;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;15 - Urbanismo;siconfi-cor_TotalDespesas;72514961,72;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;15.451 - Infraestrutura Urbana;siconfi-cor_TotalDespesas;23352483,47;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;15.452 - Serviços Urbanos;siconfi-cor_TotalDespesas;35300903,63;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;15.122 - Administração Geral;siconfi-cor_TotalDespesas;13861574,62;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;16 - Habitação;siconfi-cor_TotalDespesas;18009,72;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;FU16 - Demais Subfunções;siconfi-cor_TotalDespesas;18009,72;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;20 - Agricultura;siconfi-cor_TotalDespesas;285620,0;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;FU20 - Demais Subfunções;siconfi-cor_TotalDespesas;285620,0;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;23 - Comércio e Serviços;siconfi-cor_TotalDespesas;1311666,8;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;23.122 - Administração Geral;siconfi-cor_TotalDespesas;1311666,8;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;26 - Transporte;siconfi-cor_TotalDespesas;28912828,17;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;26.122 - Administração Geral;siconfi-cor_TotalDespesas;28244146,16;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;FU26 - Demais Subfunções;siconfi-cor_TotalDespesas;668682,01;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;27 - Desporto e Lazer;siconfi-cor_TotalDespesas;2318773,46;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;27.812 - Desporto Comunitário;siconfi-cor_TotalDespesas;457624,02;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;27.813 - Lazer;siconfi-cor_TotalDespesas;118486,15;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Despesas Pagas;27.122 - Administração Geral;siconfi-cor_TotalDespesas;1742663,29;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Inscrição de Restos a Pagar Não Processados;Despesas Exceto Intraorçamentárias;siconfi-cor_TotalDespesas;33250436,85;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Inscrição de Restos a Pagar Não Processados;01 - Legislativa;siconfi-cor_TotalDespesas;178329,35;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Inscrição de Restos a Pagar Não Processados;01.031 - Ação Legislativa;siconfi-cor_TotalDespesas;178329,35;2023
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;198661;Inscrição de Restos a Pagar Não Processados;03 - Essencial à Justiça;siconfi-cor_TotalDespesas;406106,61;2023
