Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor;ano
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;3.1.90.13.02 - Contribuições Previdenciárias - INSS;siconfi-cor_DO3.1.90.13.02.00;30410729,29;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;3.1.90.13.08 - Plano de Seg. Soc. do Servidor - Pessoal Ativo;siconfi-cor_DO3.1.90.13.08.00;32015,05;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;3.1.90.13.11 - FGTS - PDV;siconfi-cor_DO3.1.90.13.11.00;476,2;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;3.1.90.13.99 - Outras Obrigações Patronais;siconfi-cor_DO3.1.90.13.99.00;55606,79;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;3.1.90.16.00 - Outras Despesas Variáveis - Pessoal Civil;siconfi-cor_DO3.1.90.16.00.00;7077901,93;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;3.1.90.91.00 - Sentenças Judiciais;siconfi-cor_DO3.1.90.91.00.00;612853,42;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;3.1.90.92.00 - Despesas de Exercícios Anteriores;siconfi-cor_DO3.1.90.92.00.00;1675,88;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;3.1.90.94.00 - Indenizações e Restituições Trabalhistas;siconfi-cor_DO3.1.90.94.00.00;1806893,33;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social;siconfi-cor_DI3.1.91.00.00.00;118324,28;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;3.1.91.13.00 - Contribuições Patronais;siconfi-cor_DI3.1.91.13.00.00;118324,28;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;3.1.91.13.99 - Outras Obrigações Patronais - Intraorçamentária;siconfi-cor_DI3.1.91.13.99.00;118324,28;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;3.2.00.00.00 - Juros e Encargos da Dívida;siconfi-cor_DO3.2.00.00.00.00;1059730,37;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;3.2.90.00.00 - Aplicações Diretas;siconfi-cor_DO3.2.90.00.00.00;1059730,37;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;3.2.90.21.00 - Juros sobre a Dívida por Contrato;siconfi-cor_DO3.2.90.21.00.00;1059730,37;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;3.3.00.00.00 - Outras Despesas Correntes;siconfi-cor_DO3.3.00.00.00.00;167597469,7;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;3.3.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos;siconfi-cor_DO3.3.50.00.00.00;41276561,53;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;3.3.60.00.00 - Transferências a Instituições Privadas com Fins Lucrativos;siconfi-cor_DO3.3.60.00.00.00;300262,41;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;3.3.71.00.00 - Transferências a Consórcios Públicos mediante contrato de rateio;siconfi-cor_DO3.3.71.00.00.00;510525,47;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;3.3.90.00.00 - Aplicações Diretas;siconfi-cor_DO3.3.90.00.00.00;125510120,29;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;3.3.90.30.00 - Material de Consumo;siconfi-cor_DO3.3.90.30.00.00;19029280,51;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;3.3.90.32.00 - Material, Bem ou Serviço para Distribuição Gratuita;siconfi-cor_DO3.3.90.32.00.00;5001578,65;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;3.3.90.33.00 - Passagens e Despesas com Locomoção;siconfi-cor_DO3.3.90.33.00.00;4200,0;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;3.3.90.36.00 - Outros Serviços de Terceiros - Pessoa Física;siconfi-cor_DO3.3.90.36.00.00;2299984,19;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;3.3.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica;siconfi-cor_DO3.3.90.39.00.00;71757496,61;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;3.3.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica;siconfi-cor_DO3.3.90.40.00.00;312311,6;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;3.3.90.41.00 - Contribuições;siconfi-cor_DO3.3.90.41.00.00;387103,52;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;3.3.90.46.00 - Auxílio-Alimentação;siconfi-cor_DO3.3.90.46.00.00;4325568,45;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;3.3.90.47.00 - Obrigações Tributárias e Contributivas;siconfi-cor_DO3.3.90.47.00.00;3364973,22;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;3.3.90.48.00 - Outros Auxílios Financeiros a Pessoas Físicas;siconfi-cor_DO3.3.90.48.00.00;3657606,04;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;3.3.90.49.00 - Auxílio-Transporte;siconfi-cor_DO3.3.90.49.00.00;15065,66;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;3.3.90.91.00 - Sentenças Judiciais;siconfi-cor_DO3.3.90.91.00.00;13081100,8;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;3.3.90.92.00 - Despesas de Exercícios Anteriores;siconfi-cor_DO3.3.90.92.00.00;223610,01;2021
Prefeitura Municipal de Ferraz de Vasconcelos - SP;3515707;SP;196500;Despesas Liquidadas;3.3.90.93.00 - Indenizações e Restituições;siconfi-cor_DO3.3.90.93.00.00;2050241,03;2021
