Município;Entidade;Código da Licitação;Modalidade de licitação;Objeto;Descrição do objeto contratado;Produto (item);Quantidade do objeto contratado (item);Unidade do objeto contratado;Valor unitário orçamento estimativo lote;Quantidade orçamento estimativo lote;Unidade de medida orçamento estimativo lote;Valor unitário orçamento estimativo item;Quantidade orçamento estimativo item;Unidade de medida orçamento estimativo item;Número do edital;Data do edital;CNPJ do participante candidato;Nome do participante candidato;Resultado da Habilitação;Valor da Proposta;arquivo_origem;ano
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2022000000810;Contratacao Direta - Dispensa de licitacao;Medicamentos;ALLEGRA 6MG/ML 60ML ;;;;30,0;3,0;FRS;;;;;;;;;;licitacao-2022-09_1.csv;2022
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2022000000810;Contratacao Direta - Dispensa de licitacao;Medicamentos;ALLEGRA 6MG/ML 60ML ;;;;30,55;3,0;FRS;;;;;;;;;;licitacao-2022-09_1.csv;2022
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2022000000810;Contratacao Direta - Dispensa de licitacao;Medicamentos;CAVILON SPRAY PROTETOR CUTANEO 28ML 3M ;;;;155,25;1,0;FRS;;;;;;;;;;licitacao-2022-09_1.csv;2022
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2022000000810;Contratacao Direta - Dispensa de licitacao;Medicamentos;CAVILON SPRAY PROTETOR CUTANEO 28ML 3M ;;;;157,0;1,0;FRS;;;;;;;;;;licitacao-2022-09_1.csv;2022
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2022000000810;Contratacao Direta - Dispensa de licitacao;Medicamentos;CAVILON SPRAY PROTETOR CUTANEO 28ML 3M ;;;;157,5;1,0;FRS;;;;;;;;;;licitacao-2022-09_1.csv;2022
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2022000000810;Contratacao Direta - Dispensa de licitacao;Medicamentos;CLENIL HFA 50MCG 200 DOSES ;;;;40,0;1,0;FRS;;;;;;;;;;licitacao-2022-09_1.csv;2022
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2022000000810;Contratacao Direta - Dispensa de licitacao;Medicamentos;CLENIL HFA 50MCG 200 DOSES ;;;;40,25;1,0;FRS;;;;;;;;;;licitacao-2022-09_1.csv;2022
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2022000000810;Contratacao Direta - Dispensa de licitacao;Medicamentos;CLENIL HFA 50MCG 200 DOSES ;;;;42,5;1,0;FRS;;;;;;;;;;licitacao-2022-09_1.csv;2022
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2022000000810;Contratacao Direta - Dispensa de licitacao;Medicamentos;DERMACERIUM 30G ;;;;53,0;1,0;TUB;;;;;;;;;;licitacao-2022-09_1.csv;2022
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2022000000810;Contratacao Direta - Dispensa de licitacao;Medicamentos;DERMACERIUM 30G ;;;;53,33;1,0;TUB;;;;;;;;;;licitacao-2022-09_1.csv;2022
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2022000000810;Contratacao Direta - Dispensa de licitacao;Medicamentos;DERMACERIUM 30G ;;;;53,66;1,0;TUB;;;;;;;;;;licitacao-2022-09_1.csv;2022
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2022000000810;Contratacao Direta - Dispensa de licitacao;Medicamentos;DIETA NUTRINI ENERGY MULTI FIBER 1,5KL 200ML ISENTA DE LACTOSE E SACAROSE;;;;40,49;217,0;FRS;;;;;;;;;;licitacao-2022-09_1.csv;2022
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2022000000810;Contratacao Direta - Dispensa de licitacao;Medicamentos;DIETA NUTRINI ENERGY MULTI FIBER 1,5KL 200ML ISENTA DE LACTOSE E SACAROSE;;;;42,0;217,0;FRS;;;;;;;;;;licitacao-2022-09_1.csv;2022
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2022000000810;Contratacao Direta - Dispensa de licitacao;Medicamentos;DIETA NUTRINI ENERGY MULTI FIBER 1,5KL 200ML ISENTA DE LACTOSE E SACAROSE;;;;42,5;217,0;FRS;;;;;;;;;;licitacao-2022-09_1.csv;2022
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2022000000810;Contratacao Direta - Dispensa de licitacao;Medicamentos;DOMPERIDONA 1MG/ML SUSP. ORAL FRS 100ML ;;;;24,5;2,0;FRS;;;;;;;;;;licitacao-2022-09_1.csv;2022
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2022000000810;Contratacao Direta - Dispensa de licitacao;Medicamentos;DOMPERIDONA 1MG/ML SUSP. ORAL FRS 100ML ;;;;25,0;2,0;FRS;;;;;;;;;;licitacao-2022-09_1.csv;2022
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2022000000810;Contratacao Direta - Dispensa de licitacao;Medicamentos;DOMPERIDONA 1MG/ML SUSP. ORAL FRS 100ML ;;;;25,04;2,0;FRS;;;;;;;;;;licitacao-2022-09_1.csv;2022
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2022000000810;Contratacao Direta - Dispensa de licitacao;Medicamentos;LACTULONA XAROPE 120ML ;;;;17,0;3,0;FRS;;;;;;;;;;licitacao-2022-09_1.csv;2022
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2022000000810;Contratacao Direta - Dispensa de licitacao;Medicamentos;LACTULONA XAROPE 120ML ;;;;17,2;3,0;FRS;;;;;;;;;;licitacao-2022-09_1.csv;2022
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2022000000810;Contratacao Direta - Dispensa de licitacao;Medicamentos;LACTULONA XAROPE 120ML ;;;;18,0;3,0;FRS;;;;;;;;;;licitacao-2022-09_1.csv;2022
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2022000000810;Contratacao Direta - Dispensa de licitacao;Medicamentos;NEULEPTIL 4% 40MG GOTAS 20ML ;;;;21,82;1,0;FRS;;;;;;;;;;licitacao-2022-09_1.csv;2022
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2022000000810;Contratacao Direta - Dispensa de licitacao;Medicamentos;NEULEPTIL 4% 40MG GOTAS 20ML ;;;;23,0;1,0;FRS;;;;;;;;;;licitacao-2022-09_1.csv;2022
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2022000000810;Contratacao Direta - Dispensa de licitacao;Medicamentos;NEULEPTIL 4% 40MG GOTAS 20ML ;;;;23,45;1,0;FRS;;;;;;;;;;licitacao-2022-09_1.csv;2022
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2022000000810;Contratacao Direta - Dispensa de licitacao;Medicamentos;PULMICORT 0,25MG/ML ;;;;9,35;40,0;AMP;;;;;;;;;;licitacao-2022-09_1.csv;2022
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2022000000810;Contratacao Direta - Dispensa de licitacao;Medicamentos;PULMICORT 0,25MG/ML ;;;;190,0;40,0;AMP;;;;;;;;;;licitacao-2022-09_1.csv;2022
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2022000000810;Contratacao Direta - Dispensa de licitacao;Medicamentos;PULMICORT 0,25MG/ML ;;;;191,0;40,0;AMP;;;;;;;;;;licitacao-2022-09_1.csv;2022
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2022000000834;Contratacao Direta - Dispensa de licitacao;Medicamentos;ESBRIET 267MG CAPSULAS DURAS(PIRFENIDONA)C/270 ;;;;11200,0;1,0;CX;;;;;;;;;;licitacao-2022-09_1.csv;2022
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2022000000834;Contratacao Direta - Dispensa de licitacao;Medicamentos;ESBRIET 267MG CAPSULAS DURAS(PIRFENIDONA)C/270 ;;;;13278,0;1,0;CX;;;;;;;;;;licitacao-2022-09_1.csv;2022
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2022000000834;Contratacao Direta - Dispensa de licitacao;Medicamentos;ESBRIET 267MG CAPSULAS DURAS(PIRFENIDONA)C/270 ;;;;17287,43;1,0;CX;;;;;;;;;;licitacao-2022-09_1.csv;2022
Ferraz de Vasconcelos;"SECRETARIA DA SAUDE / HOSPITAL REG""OSIRIS FLORINDO COELHO""DE FERRAZ DE VASCONCELOS"; 2023856665477;Contratacao Direta - Dispensa de licitacao;Medicamentos;195727-9 - MEDICAMENTOS GERAIS DE USO HUMANO METRONIDAZOL 5 MG/ML (0,5%), FORMA FARMACEUTICA SOLUCAO INJETAVEL, FORMA DE APRESENTACAO FRASCO/BOLSA 100ML SISTEMA FECHADO, VIA DE ADMINISTRACAO INTRAVENOSA;;;;2,99;2000,0;ampola 4,00 ml;;;;;;;;;;licitacao-2023-08_0.csv;2023
Ferraz de Vasconcelos;"SECRETARIA DA SAUDE / HOSPITAL REG""OSIRIS FLORINDO COELHO""DE FERRAZ DE VASCONCELOS"; 2023856665477;Contratacao Direta - Dispensa de licitacao;Medicamentos;195727-9 - MEDICAMENTOS GERAIS DE USO HUMANO METRONIDAZOL 5 MG/ML (0,5%), FORMA FARMACEUTICA SOLUCAO INJETAVEL, FORMA DE APRESENTACAO FRASCO/BOLSA 100ML SISTEMA FECHADO, VIA DE ADMINISTRACAO INTRAVENOSA;;;;3,0;2000,0;ampola 4,00 ml;;;;;;;;;;licitacao-2023-08_0.csv;2023
Ferraz de Vasconcelos;"SECRETARIA DA SAUDE / HOSPITAL REG""OSIRIS FLORINDO COELHO""DE FERRAZ DE VASCONCELOS"; 2023856665477;Contratacao Direta - Dispensa de licitacao;Medicamentos;195727-9 - MEDICAMENTOS GERAIS DE USO HUMANO METRONIDAZOL 5 MG/ML (0,5%), FORMA FARMACEUTICA SOLUCAO INJETAVEL, FORMA DE APRESENTACAO FRASCO/BOLSA 100ML SISTEMA FECHADO, VIA DE ADMINISTRACAO INTRAVENOSA;;;;3,17;2000,0;ampola 4,00 ml;;;;;;;;;;licitacao-2023-08_0.csv;2023
Ferraz de Vasconcelos;"SECRETARIA DA SAUDE / HOSPITAL REG""OSIRIS FLORINDO COELHO""DE FERRAZ DE VASCONCELOS"; 2023856665477;Contratacao Direta - Dispensa de licitacao;Medicamentos;195727-9 - MEDICAMENTOS GERAIS DE USO HUMANO METRONIDAZOL 5 MG/ML (0,5%), FORMA FARMACEUTICA SOLUCAO INJETAVEL, FORMA DE APRESENTACAO FRASCO/BOLSA 100ML SISTEMA FECHADO, VIA DE ADMINISTRACAO INTRAVENOSA;;;;3,333;2000,0;ampola 4,00 ml;;;;;;;;;;licitacao-2023-08_0.csv;2023
Ferraz de Vasconcelos;"SECRETARIA DA SAUDE / HOSPITAL REG""OSIRIS FLORINDO COELHO""DE FERRAZ DE VASCONCELOS"; 2023856665477;Contratacao Direta - Dispensa de licitacao;Medicamentos;195727-9 - MEDICAMENTOS GERAIS DE USO HUMANO METRONIDAZOL 5 MG/ML (0,5%), FORMA FARMACEUTICA SOLUCAO INJETAVEL, FORMA DE APRESENTACAO FRASCO/BOLSA 100ML SISTEMA FECHADO, VIA DE ADMINISTRACAO INTRAVENOSA;;;;4,74;2000,0;ampola 4,00 ml;;;;;;;;;;licitacao-2023-08_0.csv;2023
Ferraz de Vasconcelos;"SECRETARIA DA SAUDE / HOSPITAL REG""OSIRIS FLORINDO COELHO""DE FERRAZ DE VASCONCELOS"; 2023856665477;Contratacao Direta - Dispensa de licitacao;Medicamentos;197577-3 - MEDICAMENTOS GERAIS DE USO HUMANO  CEFTRIAXONA 1G, FORMA FARMACEUTICA PO LIOFILO PARA SOLUCAO INJETAVEL, FORMA DE APRESENTACAO FRASCO-AMPOLA COM OU SEM DILUENTE, VIA DE ADMINISTRACAO INTRAVENOSA;;;;2,95;2500,0;unidade;;;;;;;;;;licitacao-2023-08_0.csv;2023
Ferraz de Vasconcelos;"SECRETARIA DA SAUDE / HOSPITAL REG""OSIRIS FLORINDO COELHO""DE FERRAZ DE VASCONCELOS"; 2023856665477;Contratacao Direta - Dispensa de licitacao;Medicamentos;197577-3 - MEDICAMENTOS GERAIS DE USO HUMANO  CEFTRIAXONA 1G, FORMA FARMACEUTICA PO LIOFILO PARA SOLUCAO INJETAVEL, FORMA DE APRESENTACAO FRASCO-AMPOLA COM OU SEM DILUENTE, VIA DE ADMINISTRACAO INTRAVENOSA;;;;3,34;2500,0;unidade;;;;;;;;;;licitacao-2023-08_0.csv;2023
Ferraz de Vasconcelos;"SECRETARIA DA SAUDE / HOSPITAL REG""OSIRIS FLORINDO COELHO""DE FERRAZ DE VASCONCELOS"; 2023856665477;Contratacao Direta - Dispensa de licitacao;Medicamentos;197577-3 - MEDICAMENTOS GERAIS DE USO HUMANO  CEFTRIAXONA 1G, FORMA FARMACEUTICA PO LIOFILO PARA SOLUCAO INJETAVEL, FORMA DE APRESENTACAO FRASCO-AMPOLA COM OU SEM DILUENTE, VIA DE ADMINISTRACAO INTRAVENOSA;;;;3,4;2500,0;unidade;;;;;;;;;;licitacao-2023-08_0.csv;2023
Ferraz de Vasconcelos;"SECRETARIA DA SAUDE / HOSPITAL REG""OSIRIS FLORINDO COELHO""DE FERRAZ DE VASCONCELOS"; 2023856665477;Contratacao Direta - Dispensa de licitacao;Medicamentos;197577-3 - MEDICAMENTOS GERAIS DE USO HUMANO  CEFTRIAXONA 1G, FORMA FARMACEUTICA PO LIOFILO PARA SOLUCAO INJETAVEL, FORMA DE APRESENTACAO FRASCO-AMPOLA COM OU SEM DILUENTE, VIA DE ADMINISTRACAO INTRAVENOSA;;;;6,0;2500,0;unidade;;;;;;;;;;licitacao-2023-08_0.csv;2023
Ferraz de Vasconcelos;"SECRETARIA DA SAUDE / HOSPITAL REG""OSIRIS FLORINDO COELHO""DE FERRAZ DE VASCONCELOS"; 2023856665477;Contratacao Direta - Dispensa de licitacao;Medicamentos;197577-3 - MEDICAMENTOS GERAIS DE USO HUMANO  CEFTRIAXONA 1G, FORMA FARMACEUTICA PO LIOFILO PARA SOLUCAO INJETAVEL, FORMA DE APRESENTACAO FRASCO-AMPOLA COM OU SEM DILUENTE, VIA DE ADMINISTRACAO INTRAVENOSA;;;;6,3;2500,0;unidade;;;;;;;;;;licitacao-2023-08_0.csv;2023
Ferraz de Vasconcelos;"SECRETARIA DA SAUDE / HOSPITAL REG""OSIRIS FLORINDO COELHO""DE FERRAZ DE VASCONCELOS"; 2023856665477;Contratacao Direta - Dispensa de licitacao;Medicamentos;197577-3 - MEDICAMENTOS GERAIS DE USO HUMANO  CEFTRIAXONA 1G, FORMA FARMACEUTICA PO LIOFILO PARA SOLUCAO INJETAVEL, FORMA DE APRESENTACAO FRASCO-AMPOLA COM OU SEM DILUENTE, VIA DE ADMINISTRACAO INTRAVENOSA;;;;9,79;2500,0;unidade;;;;;;;;;;licitacao-2023-08_0.csv;2023
Ferraz de Vasconcelos;"SECRETARIA DA SAUDE / HOSPITAL REG""OSIRIS FLORINDO COELHO""DE FERRAZ DE VASCONCELOS"; 2023883958199;Contratacao Direta - Dispensa de licitacao;Medicamentos;195727-9 - MEDICAMENTOS GERAIS DE USO HUMANO METRONIDAZOL 5 MG/ML (0,5%), FORMA FARMACEUTICA SOLUCAO INJETAVEL, FORMA DE APRESENTACAO FRASCO/BOLSA 100ML SISTEMA FECHADO, VIA DE ADMINISTRACAO INTRAVENOSA;;;;5,435;1000,0;Unidade;;;;;;;;;;licitacao-2023-08_0.csv;2023
Ferraz de Vasconcelos;"SECRETARIA DA SAUDE / HOSPITAL REG""OSIRIS FLORINDO COELHO""DE FERRAZ DE VASCONCELOS"; 2023883958199;Contratacao Direta - Dispensa de licitacao;Medicamentos;195727-9 - MEDICAMENTOS GERAIS DE USO HUMANO METRONIDAZOL 5 MG/ML (0,5%), FORMA FARMACEUTICA SOLUCAO INJETAVEL, FORMA DE APRESENTACAO FRASCO/BOLSA 100ML SISTEMA FECHADO, VIA DE ADMINISTRACAO INTRAVENOSA;;;;5,45;1000,0;Unidade;;;;;;;;;;licitacao-2023-08_0.csv;2023
Ferraz de Vasconcelos;"SECRETARIA DA SAUDE / HOSPITAL REG""OSIRIS FLORINDO COELHO""DE FERRAZ DE VASCONCELOS"; 2023883958199;Contratacao Direta - Dispensa de licitacao;Medicamentos;195727-9 - MEDICAMENTOS GERAIS DE USO HUMANO METRONIDAZOL 5 MG/ML (0,5%), FORMA FARMACEUTICA SOLUCAO INJETAVEL, FORMA DE APRESENTACAO FRASCO/BOLSA 100ML SISTEMA FECHADO, VIA DE ADMINISTRACAO INTRAVENOSA;;;;7,34;1000,0;Unidade;;;;;;;;;;licitacao-2023-08_0.csv;2023
Ferraz de Vasconcelos;"SECRETARIA DA SAUDE / HOSPITAL REG""OSIRIS FLORINDO COELHO""DE FERRAZ DE VASCONCELOS"; 2023883958199;Contratacao Direta - Dispensa de licitacao;Medicamentos;195727-9 - MEDICAMENTOS GERAIS DE USO HUMANO METRONIDAZOL 5 MG/ML (0,5%), FORMA FARMACEUTICA SOLUCAO INJETAVEL, FORMA DE APRESENTACAO FRASCO/BOLSA 100ML SISTEMA FECHADO, VIA DE ADMINISTRACAO INTRAVENOSA;;;;10,29;1000,0;UNIDADE;;;;;;;;;;licitacao-2023-08_0.csv;2023
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2023147483892;Contratacao Direta - Dispensa de licitacao;Medicamentos;AEROLIN 100MCG SPRAY 200 DOSES ;;;;21,99;6,0;FRS;;;;;;;;;;licitacao-2023-11_0.csv;2023
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2023147483892;Contratacao Direta - Dispensa de licitacao;Medicamentos;AEROLIN 100MCG SPRAY 200 DOSES ;;;;22,41;6,0;FRS;;;;;;;;;;licitacao-2023-11_0.csv;2023
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2023147483892;Contratacao Direta - Dispensa de licitacao;Medicamentos;AEROLIN 100MCG SPRAY 200 DOSES ;;;;23,09;6,0;FRS;;;;;;;;;;licitacao-2023-11_0.csv;2023
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2023147483892;Contratacao Direta - Dispensa de licitacao;Medicamentos;AEROLIN 100MCG SPRAY 200 DOSES ;;;;25,82;6,0;FRS;;;;;;;;;;licitacao-2023-11_0.csv;2023
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2023147483892;Contratacao Direta - Dispensa de licitacao;Medicamentos;AEROLIN 100MCG SPRAY 200 DOSES ;;;;66,49;6,0;FRS;;;;;;;;;;licitacao-2023-11_0.csv;2023
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2023147483892;Contratacao Direta - Dispensa de licitacao;Medicamentos;CAVILON CREME BARREIRA DURAVEL 92G 3M ;;;;199,42;24,0;TUB;;;;;;;;;;licitacao-2023-11_0.csv;2023
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2023147483892;Contratacao Direta - Dispensa de licitacao;Medicamentos;CAVILON CREME BARREIRA DURAVEL 92G 3M ;;;;224,85;24,0;TUB;;;;;;;;;;licitacao-2023-11_0.csv;2023
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2023147483892;Contratacao Direta - Dispensa de licitacao;Medicamentos;CAVILON CREME BARREIRA DURAVEL 92G 3M ;;;;247,5;24,0;TUB;;;;;;;;;;licitacao-2023-11_0.csv;2023
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2023147483892;Contratacao Direta - Dispensa de licitacao;Medicamentos;CAVILON CREME BARREIRA DURAVEL 92G 3M ;;;;266,35;24,0;TUB;;;;;;;;;;licitacao-2023-11_0.csv;2023
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2023147483892;Contratacao Direta - Dispensa de licitacao;Medicamentos;CAVILON SPRAY PROTETOR CUTANEO 28ML 3M ;;;;188,89;12,0;FRS;;;;;;;;;;licitacao-2023-11_0.csv;2023
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2023147483892;Contratacao Direta - Dispensa de licitacao;Medicamentos;CAVILON SPRAY PROTETOR CUTANEO 28ML 3M ;;;;199,37;12,0;FRS;;;;;;;;;;licitacao-2023-11_0.csv;2023
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2023147483892;Contratacao Direta - Dispensa de licitacao;Medicamentos;CAVILON SPRAY PROTETOR CUTANEO 28ML 3M ;;;;203,56;12,0;FRS;;;;;;;;;;licitacao-2023-11_0.csv;2023
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2023147483892;Contratacao Direta - Dispensa de licitacao;Medicamentos;CAVILON SPRAY PROTETOR CUTANEO 28ML 3M ;;;;299,85;12,0;FRS;;;;;;;;;;licitacao-2023-11_0.csv;2023
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2023147483892;Contratacao Direta - Dispensa de licitacao;Medicamentos;COLECALCIFEROL 200UI GOTAS 20ML FRASCO VITAMINA D ;;;;11,15;12,0;FRS;;;;;;;;;;licitacao-2023-11_0.csv;2023
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2023147483892;Contratacao Direta - Dispensa de licitacao;Medicamentos;COLECALCIFEROL 200UI GOTAS 20ML FRASCO VITAMINA D ;;;;12,87;12,0;FRS;;;;;;;;;;licitacao-2023-11_0.csv;2023
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2023147483892;Contratacao Direta - Dispensa de licitacao;Medicamentos;MUPIROCINA 2% 20MG/G 15G ;;;;35,78;48,0;TUB;;;;;;;;;;licitacao-2023-11_0.csv;2023
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2023147483892;Contratacao Direta - Dispensa de licitacao;Medicamentos;MUPIROCINA 2% 20MG/G 15G ;;;;39,68;48,0;TUB;;;;;;;;;;licitacao-2023-11_0.csv;2023
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2023147483892;Contratacao Direta - Dispensa de licitacao;Medicamentos;MUPIROCINA 2% 20MG/G 15G ;;;;42,19;48,0;TUB;;;;;;;;;;licitacao-2023-11_0.csv;2023
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2023147483892;Contratacao Direta - Dispensa de licitacao;Medicamentos;NASONEX SPRAY NASAL ;;;;64,35;12,0;FRS;;;;;;;;;;licitacao-2023-11_0.csv;2023
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2023147483892;Contratacao Direta - Dispensa de licitacao;Medicamentos;NASONEX SPRAY NASAL ;;;;70,84;12,0;FRS;;;;;;;;;;licitacao-2023-11_0.csv;2023
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2023147483892;Contratacao Direta - Dispensa de licitacao;Medicamentos;SUPLEMENTO VITAMINICO E MINERAL 120ML ;;;;38,59;12,0;FRS;;;;;;;;;;licitacao-2023-11_0.csv;2023
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2023147483892;Contratacao Direta - Dispensa de licitacao;Medicamentos;SUPLEMENTO VITAMINICO E MINERAL 120ML ;;;;64,49;12,0;FRS;;;;;;;;;;licitacao-2023-11_0.csv;2023
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2023147483892;Contratacao Direta - Dispensa de licitacao;Medicamentos;SUPLEMENTO VITAMINICO E MINERAL 120ML ;;;;65,49;12,0;FRS;;;;;;;;;;licitacao-2023-11_0.csv;2023
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2023147483892;Contratacao Direta - Dispensa de licitacao;Medicamentos;SUPLEMENTO VITAMINICO E MINERAL 120ML ;;;;105,0;12,0;FRS;;;;;;;;;;licitacao-2023-11_0.csv;2023
