Município;Entidade;Código da Licitação;Código do Ajuste;Modalidade de licitação;Número do processo licitatório;Ano do processo licitatório;Objeto da licitação;Descrição do objeto da licitação;Valor da declaração de existência de recursos total do processo;Fundamento Legal - dispensa de licitação;Instrumento;Nº do contrato;Ano do contrato;Valor total do contrato;Descrição do objeto contratado;Quantidade do objeto contratado;Unidade do objeto contratado;Nota de Empenho/Documento Similar;Data da Nota de Empenho/Documento Similar;Valor da Nota de Empenho/Documento Similar;CNPJ da empresa contratada;Nome da empresa contratada;Vigência do contrato - Data início;Vigência do contrato - Data Término;Vigência do contrato - Data Assinatura;Modo de fornecimento;arquivo_origem;Valor da declaração de existência de recursos total do proce
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024147483829;2024000003926;Contratacao Direta - Dispensa de licitacao;;;Obras e servicos de engenharia;SERVICOS DE ENGENHARIA;30870,03;"Art. 24, I, Lei 8666/93 - obras e serviÃ§os de engenharia de valor ate 10% (dez por cento) do limite previsto na alÃ­nea ""a"", do inciso I do artigo anterior, desde que nÃ£o se refiram a parcelas de uma mesma obra ou serviÃ§o ou ainda para obras e serviÃ§os da mesma natureza e no mesmo local que possam ser realizadas conjunta e concomitantemente.";Contrato;00000266;2023;30870.03;SERVICOS DE ENGENHARIA;1,0;UN;;;;23.913.299/0001-70;RICHARD ENGENHARIA E CONSTRUCAO LTDA;;;28/08/2023;Entrega fracionada;ajustes-2024-1o-semestre.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024147483833;2024000003762;Contratacao Direta - Dispensa de licitacao;;;Obras e servicos de engenharia;SERVICOS DE ENGENHARIA;32649,18;"Art. 24, I, Lei 8666/93 - obras e serviÃ§os de engenharia de valor ate 10% (dez por cento) do limite previsto na alÃ­nea ""a"", do inciso I do artigo anterior, desde que nÃ£o se refiram a parcelas de uma mesma obra ou serviÃ§o ou ainda para obras e serviÃ§os da mesma natureza e no mesmo local que possam ser realizadas conjunta e concomitantemente.";Contrato;00000262;2023;32649.18;SERVICOS DE ENGENHARIA;1,0;UN;;;;13.585.580/0001-78;EXTINT FIRE LTDA;;;25/08/2023;Entrega fracionada;ajustes-2024-1o-semestre.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024147483861;2024000003787;Contratacao Direta - Dispensa de licitacao;;;Locacao de imÃÂ³veis;LOCACAO DE IMOVEIS;20000,0;Art. 24, X, Lei 8666/93 - para a compra ou locaÃ§Ã£o de imÃ³vel destinado ao atendimento das finalidades precÃ­puas da administraÃ§Ã£o, cujas necessidades de instalaÃ§Ã£o e localizaÃ§Ã£o condicionem a sua escolha, desde que o preÃ§o seja compatÃ­vel com o valor de mercado, segundo avaliaÃ§Ã£o prÃ©via.;Contrato;00000296;2023;48000.0;LOCACAO DE IMOVEIS;1,0;UN;;;;;MARILIA MARTINELLI LOPES RODRIGUES;21/09/2023;20/09/2024;20/09/2023;Entrega fracionada;ajustes-2024-1o-semestre.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024147483876;2024000003928;Contratacao Direta - Dispensa de licitacao;;;Medicamentos;AQUISICAO DE MEDICAMENTOS;67197,03;Art. 24, V, Lei 8666/93 - nÃ£o acudirem interessados a licitaÃ§Ã£o anterior e esta, justificadamente, nÃ£o puder ser repetida sem prejuÃ­zo para a AdministraÃ§Ã£o, mantidas, neste caso, todas as condiÃ§Ãµes preestabelecidas.;Contrato;00000320;2023;66637.85;AQUISICAO DE MEDICAMENTOS;1,0;UN;;;;10.562.914/0001-08;ETICO FARMA 360 INT.FARM.GEST.SUPR.E EQUIP.;05/10/2023;02/04/2024;05/10/2023;Entrega fracionada;ajustes-2024-1o-semestre.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024147483928;2024000003790;Contratacao Direta - Dispensa de licitacao;;;Obras e servicos de engenharia;SERVICOS DE REFORMAS;25989,65;"Art. 24, I, Lei 8666/93 - obras e serviÃ§os de engenharia de valor ate 10% (dez por cento) do limite previsto na alÃ­nea ""a"", do inciso I do artigo anterior, desde que nÃ£o se refiram a parcelas de uma mesma obra ou serviÃ§o ou ainda para obras e serviÃ§os da mesma natureza e no mesmo local que possam ser realizadas conjunta e concomitantemente.";Contrato;00000388;2023;25989.65;SERVICOS DE REFORMAS;1,0;UN;;;;29.604.968/0001-09;RODRIGUES E ORTIZ PAVIMENTACAO E CONSTRUCAO;04/12/2023;03/02/2024;04/12/2023;Entrega fracionada;ajustes-2024-1o-semestre.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024147483937;2024000003791;Contratacao Direta - Dispensa de licitacao;;;Outras prestacoes de servico;PUBLICACAO DE ATOS OFICIAIS;56363,85;Art. 24, XVI, Lei 8666/93 - impressÃ£o dos diÃ¡rios oficiais, de formulÃ¡rios padronizados de uso da administraÃ§Ã£o, e de ediÃ§Ãµes tÃ©cnicas oficiais, bem como para prestaÃ§Ã£o de serviÃ§os de informÃ¡tica a pessoa jurÃ­dica de direito pÃºblico interno, por Ã³rgÃ£os ou entidades que integrem a AdministraÃ§Ã£o PÃºblica, criados para esse fim especÃ­fico.;Contrato;00000399;2023;285789.0;PUBLICACAO DE ATOS OFICIAIS;1,0;UN;;;;62.577.929/0001-35;PRODESP;11/12/2023;10/12/2024;11/12/2023;Entrega fracionada;ajustes-2024-1o-semestre.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024147483938;2024000003792;Contratacao Direta - Dispensa de licitacao;;;Obras e servicos de engenharia;SERVICOS DE CONSTRUCAO;10000,0;"Art. 24, I, Lei 8666/93 - obras e serviÃ§os de engenharia de valor ate 10% (dez por cento) do limite previsto na alÃ­nea ""a"", do inciso I do artigo anterior, desde que nÃ£o se refiram a parcelas de uma mesma obra ou serviÃ§o ou ainda para obras e serviÃ§os da mesma natureza e no mesmo local que possam ser realizadas conjunta e concomitantemente.";Contrato;00000400;2023;9993.12;SERVICOS DE CONSTRUCAO;1,0;UN;;;;38.000.213/0001-96;THREE F ENGENHARIA E CONSULTORIA EIRELI;12/12/2023;11/03/2024;12/12/2023;Entrega fracionada;ajustes-2024-1o-semestre.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024147483948;2024000003385;Contratacao Direta - Dispensa de licitacao;;;Obras e servicos de engenharia;SERVICO DE REPARO E MANUTENCAO;15224,99;"Art. 24, I, Lei 8666/93 - obras e serviÃ§os de engenharia de valor ate 10% (dez por cento) do limite previsto na alÃ­nea ""a"", do inciso I do artigo anterior, desde que nÃ£o se refiram a parcelas de uma mesma obra ou serviÃ§o ou ainda para obras e serviÃ§os da mesma natureza e no mesmo local que possam ser realizadas conjunta e concomitantemente.";Contrato;00000414;2023;13708.12;SERVICO DE REPARO E MANUTENCAO;1,0;UN;;;;17.072.809/0001-21;LD TELHADOS E MANUTENCOES LTDA;22/12/2023;20/01/2024;22/12/2023;Entrega fracionada;ajustes-2024-1o-semestre.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024147483954;2024000001576;Contratacao Direta - Dispensa de licitacao;;;Outras prestacoes de servico;PRESTACAO DE SERVICOS;32000,0;"Art. 24, I, Lei 8666/93 - obras e serviÃ§os de engenharia de valor ate 10% (dez por cento) do limite previsto na alÃ­nea ""a"", do inciso I do artigo anterior, desde que nÃ£o se refiram a parcelas de uma mesma obra ou serviÃ§o ou ainda para obras e serviÃ§os da mesma natureza e no mesmo local que possam ser realizadas conjunta e concomitantemente.";Contrato;00000420;2023;32000.0;PRESTACAO DE SERVICOS;1,0;UN;;;;17.327.390/0001-01;HERTZ COMERCIO E MANUTENCAO DE ELEVADORES LTD;04/01/2024;30/01/2024;27/12/2023;Entrega fracionada;ajustes-2024-1o-semestre.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000181;2024000004378;Contratacao Direta - Dispensa de licitacao;;;Outras prestacoes de servico;PRESTACAO DE SERVICOS;;"Art. 75, II, Lei 14.133/2021 - para contrataÃ§Ã£o que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviÃ§os e compras;";Contrato;00000291;2024;22498.6;PRESTACAO DE SERVICOS;1,0;UN;;;;51.443.430/0001-19;INSTITUTO PSICOTECNICO COSME E DAMIAO LTDA;11/06/2024;09/09/2024;11/06/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;41711,27
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000182;2024000004346;Contratacao Direta - Dispensa de licitacao;;;Obras e servicos de engenharia;RECUPERACAO DE GALERIA DE AGUAS PLUVIAIS;;Art. 75, I, Lei 14.133/2021 - para contrataÃ§Ã£o que envolva valores inferiores a R$ 100.000,00 (cem mil reais), no caso de obras e serviÃ§os de engenharia ou de serviÃ§os de manutenÃ§Ã£o de veÃ­culos automotores;Contrato;00000298;2024;24609.6;RECUPERACAO DE GALERIA DE AGUAS PLUVIAIS;1,0;UN;;;;29.604.968/0001-09;RODRIGUES E ORTIZ PAVIMENTACAO E CONSTRUCAO;13/06/2024;12/08/2024;13/06/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;24846,58
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000184;2024000004490;Contratacao Direta - Dispensa de licitacao;;;Material de expediente;AQUISICAO DE LIVROS;;"Art. 75, II, Lei 14.133/2021 - para contrataÃ§Ã£o que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviÃ§os e compras;";Contrato;00000310;2024;8099.36;AQUISICAO DE LIVROS;1,0;UN;;;;46.586.795/0001-62;UNILER DIGITAL LTDA;19/06/2024;18/08/2024;19/06/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;8663,04
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000193;2024000004588;Contratacao Direta - Dispensa de licitacao;;;Equipamentos e material permanente;AQUISICAO DE INSTRUMENTOS MUSICAIS;;"Art. 75, II, Lei 14.133/2021 - para contrataÃ§Ã£o que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviÃ§os e compras;";Contrato;00000346;2024;6201.34;AQUISICAO DE INSTRUMENTOS MUSICAIS;1,0;UN;;;;41.621.094/0001-01;KNERD DISTRIBUIDORA LTDA;28/06/2024;27/08/2024;28/06/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;27006,16
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000195;2024000004702;Contratacao Direta - Dispensa de licitacao;;;Obras e servicos de engenharia;DESPESAS COM SERVICOS DE ENGENHARIA;;Art. 75, I, Lei 14.133/2021 - para contrataÃ§Ã£o que envolva valores inferiores a R$ 100.000,00 (cem mil reais), no caso de obras e serviÃ§os de engenharia ou de serviÃ§os de manutenÃ§Ã£o de veÃ­culos automotores;Contrato;00000351;2024;38061.77;DESPESAS COM SERVICOS DE ENGENHARIA;1,0;UN;;;;29.604.968/0001-09;RODRIGUES E ORTIZ PAVIMENTACAO E CONSTRUCAO;02/07/2024;02/11/2024;02/07/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;52715,25
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000196;2024000004703;Contratacao Direta - Dispensa de licitacao;;;Obras e servicos de engenharia;DESPESAS COM SERVICOS DE ENGENHARIA;;"Art. 75, II, Lei 14.133/2021 - para contrataÃ§Ã£o que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviÃ§os e compras;";Contrato;00000355;2024;39574.11;DESPESAS COM SERVICOS DE ENGENHARIA;1,0;UN;;;;02.640.123/0001-12;PLANENG EMPREENDIMENTOS E CONSTRUCOES LTDA;03/07/2024;03/10/2024;03/07/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;64991,56
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000202;2024000004795;Contratacao Direta - Dispensa de licitacao;;;Outras prestacoes de servico;PRESTACAO DE SERVICOS;;"Art. 75, II, Lei 14.133/2021 - para contrataÃ§Ã£o que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviÃ§os e compras;";Contrato;00000382;2024;33454.0;PRESTACAO DE SERVICOS;1,0;UN;;;;07.226.986/0001-61;RTT METAL COMERCIO E LOCACAO LTDA;15/07/2024;14/08/2024;15/07/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;33454,0
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000209;2024000005114;Contratacao Direta - Dispensa de licitacao;;;Obras e servicos de engenharia;PRESTACAO DE SERVICOS;;Art. 75, I, Lei 14.133/2021 - para contrataÃ§Ã£o que envolva valores inferiores a R$ 100.000,00 (cem mil reais), no caso de obras e serviÃ§os de engenharia ou de serviÃ§os de manutenÃ§Ã£o de veÃ­culos automotores;Contrato;00000451;2024;22362.47;PRESTACAO DE SERVICOS;1,0;UN;;;;29.604.968/0001-09;RODRIGUES E ORTIZ PAVIMENTACAO E CONSTRUCAO;12/08/2024;11/10/2024;12/08/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;22588,35
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000210;2024000005175;Contratacao Direta - Dispensa de licitacao;;;Outras prestacoes de servico;SERVICO DE ARBITRAGENS;;"Art. 75, II, Lei 14.133/2021 - para contrataÃ§Ã£o que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviÃ§os e compras;";Contrato;00000478;2024;48514.95;SERVICO DE ARBITRAGENS;1,0;UN;;;;19.971.568/0001-88;MARCO AURELIO DA SILVA DE MIRANDA - ME;22/08/2024;21/02/2025;22/08/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;50366,69
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000211;2024000005123;Contratacao Direta - Dispensa de licitacao;;;Outras prestacoes de servico;SERVICOS DE HOSPEDAGEM DE SITE E EMAIL;;"Art. 75, II, Lei 14.133/2021 - para contrataÃ§Ã£o que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviÃ§os e compras;";Contrato;00000491;2024;5939.4;SERVICOS DE HOSPEDAGEM DE SITE E EMAIL;1,0;UN;;;;15.644.251/0001-86;GMAES TELECOM LTDA;23/08/2024;22/08/2025;23/08/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;21779,32
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000213;2024000005226;Contratacao Direta - Dispensa de licitacao;;;Outras prestacoes de servico;SERVICOS DE LICENCA DE SOFTWARES;;"Art. 75, II, Lei 14.133/2021 - para contrataÃ§Ã£o que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviÃ§os e compras;";Contrato;00000510;2024;35046.0;SERVICOS DE LICENCA DE SOFTWARES;1,0;UN;;;;91.421.511/0001-32;CGK SISTEMAS DE INFORMACAO LTDA;30/08/2024;29/08/2025;30/08/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;36660,49
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000216;2024000005214;Contratacao Direta - Dispensa de licitacao;;;Outros materiais de consumo;AQUISICAO DE TROFEUS E MEDALHAS;;"Art. 75, II, Lei 14.133/2021 - para contrataÃ§Ã£o que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviÃ§os e compras;";Contrato;00000527;2024;36621.5;AQUISICAO DE TROFEUS E MEDALHAS;1,0;UN;;;;14.922.647/0001-85;STYLLUS SPORT COMERCIO DE ART.ESPORTIVOS LTDA;05/09/2024;04/03/2025;05/09/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;37198,1
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000219;2024000005351;Contratacao Direta - Dispensa de licitacao;;;Outras prestacoes de servico;PRESTACAO DE SERVICOS;;"Art. 75, II, Lei 14.133/2021 - para contrataÃ§Ã£o que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviÃ§os e compras;";Contrato;00000536;2024;42867.0;PRESTACAO DE SERVICOS;1,0;UN;;;;31.301.442/0001-00;KF PAULINO DECORACOES;12/09/2024;11/12/2024;12/09/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;43313,33
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000220;2024000005410;Contratacao Direta - Dispensa de licitacao;;;Outros materiais de consumo;AQUISICAO DE MATERIAL;;"Art. 75, II, Lei 14.133/2021 - para contrataÃ§Ã£o que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviÃ§os e compras;";Contrato;00000540;2024;29198.8;AQUISICAO DE MATERIAL;1,0;UN;;;;23.655.332/0001-00;SUPREME COMERCIAL LTDA;13/09/2024;12/11/2024;13/09/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;51048,83
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000220;2024000005411;Contratacao Direta - Dispensa de licitacao;;;Outros materiais de consumo;AQUISICAO DE MATERIAL;;"Art. 75, II, Lei 14.133/2021 - para contrataÃ§Ã£o que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviÃ§os e compras;";Contrato;00000541;2024;2250.0;AQUISICAO DE MATERIAL;1,0;UN;;;;05.105.430/0001-91;CS TINTAS FERRAGENS POA LTDA;13/09/2024;12/11/2024;13/09/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;51048,83
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000221;2024000005350;Contratacao Direta - Dispensa de licitacao;;;Material hospitalar, ambulatorial ou odontolÃÂ³gico;AQUISICAO DE INSUMOS DE GLICEMIA;;"Art. 75, II, Lei 14.133/2021 - para contrataÃ§Ã£o que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviÃ§os e compras;";Contrato;00000537;2024;25323.98;AQUISICAO DE INSUMOS DE GLICEMIA;1,0;UN;;;;46.941.653/0001-76;MELL BUDRI DIAS 44262897850;12/09/2024;11/09/2025;12/09/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;25841,59
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000222;2024000005413;Contratacao Direta - Dispensa de licitacao;;;Outras prestacoes de servico;PRESTACAO DE SERVICOS;;"Art. 75, II, Lei 14.133/2021 - para contrataÃ§Ã£o que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviÃ§os e compras;";Contrato;00000548;2024;26000.0;PRESTACAO DE SERVICOS;1,0;UN;;;;27.306.405/0001-09;INTEGRAO CONSULTORIA E ASSESSORIA;13/09/2024;12/12/2024;13/09/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;26300,0
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000224;2024000005415;Contratacao Direta - Dispensa de licitacao;;;Outros materiais de consumo;AQUISICAO;;"Art. 75, II, Lei 14.133/2021 - para contrataÃ§Ã£o que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviÃ§os e compras;";Contrato;00000563;2024;22000.0;AQUISICAO;1,0;UN;;;;43.890.354/0001-61;ORDEP PRODUTOS SANEANTES LTDA;19/09/2024;19/10/2024;19/09/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;33520,0
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000226;2024000005417;Contratacao Direta - Dispensa de licitacao;;;Outros materiais de consumo;AQUISICAO;;"Art. 75, II, Lei 14.133/2021 - para contrataÃ§Ã£o que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviÃ§os e compras;";Contrato;00000576;2024;5349.0;AQUISICAO;1,0;UN;;;;19.153.720/0001-15;RTG DISTRIBUIDORA E COMERCIO LTDA ME;20/09/2024;19/11/2024;20/09/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;10819,56
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000227;2024000005419;Contratacao Direta - Dispensa de licitacao;;;Outros materiais de consumo;AQUISICAO DE PLAYGROUND;;"Art. 75, II, Lei 14.133/2021 - para contrataÃ§Ã£o que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviÃ§os e compras;";Contrato;00000582;2024;5724.0;AQUISICAO DE PLAYGROUND;1,0;UN;;;;00.461.107/0001-37;D.P.S DIST.DE PCS E EQUIP.E SERV.EIRELI-ME;25/09/2024;24/11/2024;25/09/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;12335,04
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000230;2024000005470;Contratacao Direta - Dispensa de licitacao;;;Outros materiais de consumo;AQUISICAO;;"Art. 75, II, Lei 14.133/2021 - para contrataÃ§Ã£o que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviÃ§os e compras;";Contrato;00000591;2024;6035.25;AQUISICAO;1,0;UN;;;;31.294.228/0001-65;GILSON GOMES LIMA ME;30/09/2024;30/10/2024;30/09/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;12182,5
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000230;2024000005471;Contratacao Direta - Dispensa de licitacao;;;Outros materiais de consumo;AQUISICAO;;"Art. 75, II, Lei 14.133/2021 - para contrataÃ§Ã£o que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviÃ§os e compras;";Contrato;00000592;2024;1890.0;AQUISICAO;1,0;UN;;;;01.286.781/0001-95;AMV COMERCIO PROMOES EVENTOS ESPORTIVOS E ARB;30/09/2024;30/10/2024;30/09/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;12182,5
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000232;2024000005632;Contratacao Direta - Dispensa de licitacao;;;Obras e servicos de engenharia;OBRAS DE CONSTRUCAO DE ESCADA HIDRAULICAPARA CAPTACAO DE AGUAS PLUVIAIS;;Art. 75, I, Lei 14.133/2021 - para contrataÃ§Ã£o que envolva valores inferiores a R$ 100.000,00 (cem mil reais), no caso de obras e serviÃ§os de engenharia ou de serviÃ§os de manutenÃ§Ã£o de veÃ­culos automotores;Contrato;00000606;2024;33500.0;OBRAS DE CONSTRUCAO DE ESCADA HIDRAULICA PARA CAPTCAO DE AGUAS PLUVIAIS;1,0;UN;;;;09.239.327/0001-95;RT LOCACOES DE MAQUINAS E EQUIPAMENTOS LTDA;01/10/2024;01/12/2024;01/10/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;35000,0
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000233;2024000005552;Contratacao Direta - Dispensa de licitacao;;;Obras e servicos de engenharia;OBRA;;Art. 75, I, Lei 14.133/2021 - para contrataÃ§Ã£o que envolva valores inferiores a R$ 100.000,00 (cem mil reais), no caso de obras e serviÃ§os de engenharia ou de serviÃ§os de manutenÃ§Ã£o de veÃ­culos automotores;Contrato;00000604;2024;85231.93;OBRA;1,0;UN;;;;29.604.968/0001-09;RODRIGUES E ORTIZ PAVIMENTACAO E CONSTRUCAO;01/10/2024;31/12/2024;01/10/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;87761,94
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000239;2024000005692;Contratacao Direta - Dispensa de licitacao;;;Outras prestacoes de servico;PRESTACAO DE SERVICOS;;"Art. 75, II, Lei 14.133/2021 - para contrataÃ§Ã£o que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviÃ§os e compras;";Contrato;00000626;2024;15912.0;PRESTACAO DE SERVICOS;1,0;UN;;;;04.135.560/0001-04;VTPRINT OUTDOOR E GRAFICA LTDA;15/10/2024;14/11/2024;15/10/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;38786,01
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000240;2024000005694;Contratacao Direta - Dispensa de licitacao;;;Obras e servicos de engenharia;OBRA DE ILUMINACAO PUBLICA;;Art. 75, I, Lei 14.133/2021 - para contrataÃ§Ã£o que envolva valores inferiores a R$ 100.000,00 (cem mil reais), no caso de obras e serviÃ§os de engenharia ou de serviÃ§os de manutenÃ§Ã£o de veÃ­culos automotores;Contrato;00000623;2024;20100.0;OBRA DE ILUMINACAO PUBLICA;1,0;UN;;;;09.239.327/0001-95;RT LOCACOES DE MAQUINAS E EQUIPAMENTOS LTDA;10/10/2024;05/12/2024;10/10/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;24980,33
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000247;2024000005713;Contratacao Direta - Dispensa de licitacao;;;Obras e servicos de engenharia;OBRA;;Art. 75, I, Lei 14.133/2021 - para contrataÃ§Ã£o que envolva valores inferiores a R$ 100.000,00 (cem mil reais), no caso de obras e serviÃ§os de engenharia ou de serviÃ§os de manutenÃ§Ã£o de veÃ­culos automotores;Contrato;00000639;2024;56250.84;OBRA;1,0;UN;;;;09.239.327/0001-95;RT LOCACOES DE MAQUINAS E EQUIPAMENTOS LTDA;25/10/2024;23/01/2025;25/10/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;60000,0
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2024000000248;2024000005712;Contratacao Direta - Dispensa de licitacao;;;Outras prestacoes de servico;SERVICOS DE CONSERVACAO E LIMPEZA;;Art. 75, I, Lei 14.133/2021 - para contrataÃ§Ã£o que envolva valores inferiores a R$ 100.000,00 (cem mil reais), no caso de obras e serviÃ§os de engenharia ou de serviÃ§os de manutenÃ§Ã£o de veÃ­culos automotores;Contrato;00000640;2024;23568.75;SERVICOS DE CONSERVACAO E LIMPEZA;1,0;UN;;;;35.712.547/0001-02;DRA LTDA;25/10/2024;24/12/2024;25/10/2024;Entrega fracionada;ajustes-2024-2o-semestre_0.zip;25365,38
