Município;Entidade;Código da Licitação;Código do Ajuste;Modalidade de licitação;Número do processo licitatório;Ano do processo licitatório;Objeto da licitação;Descrição do objeto da licitação;Valor da declaração de existência de recursos total do processo;Fundamento Legal - dispensa de licitação;Instrumento;Nº do contrato;Ano do contrato;Valor total do contrato;Descrição do objeto contratado;Quantidade do objeto contratado;Unidade do objeto contratado;Nota de Empenho/Documento Similar;Data da Nota de Empenho/Documento Similar;Valor da Nota de Empenho/Documento Similar;CNPJ da empresa contratada;Nome da empresa contratada;Vigência do contrato - Data início;Vigência do contrato - Data Término;Vigência do contrato - Data Assinatura;Modo de fornecimento;arquivo_origem;Valor da declaração de existência de recursos total do proce
Ferraz de Vasconcelos;CÃMARA MUNICIPAL DE FERRAZ DE VASCONCELOS;2022000000095;2022000000460;Contratacao Direta - Dispensa de licitacao;;;Equipamentos e material permanente;EQUIPAMENTOS DE PROCESSAMENTO DE DADOS;;"Art. 24, II, Lei 8666/93 - outros serviÃ§os e compras de valor ate 10% (dez por cento) do limite previsto na alÃ­nea ""a"", do inciso II do artigo anterior e para alienacÃµes, nos casos previstos nesta Lei, desde que nÃ£o se refiram a parcelas de um mesmo serviÃ§o, compra ou alienaÃ§Ã£o de maior vulto que possa ser realizada de uma sÃ³ vez.";Nota de Empenho;;;;;;;231;31/08/2022;16327,98;10.310.941/0001-85;SALMERON ISSAS INFORMATICA LTDA - ME;;;;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;CÃMARA MUNICIPAL DE FERRAZ DE VASCONCELOS;2022000000096;2022000000463;Contratacao Direta - Dispensa de licitacao;;;Outras prestacoes de servico;SERVICO DE MANUTENCAO PREDIAL DIVERSA P/CMFV.;;"Art. 24, II, Lei 8666/93 - outros serviÃ§os e compras de valor ate 10% (dez por cento) do limite previsto na alÃ­nea ""a"", do inciso II do artigo anterior e para alienacÃµes, nos casos previstos nesta Lei, desde que nÃ£o se refiram a parcelas de um mesmo serviÃ§o, compra ou alienaÃ§Ã£o de maior vulto que possa ser realizada de uma sÃ³ vez.";Nota de Empenho;;;;;;;234;02/09/2022;17370,0;31.512.425/0001-03;CARLOS ALEXANDRO DE OLIVEIRA A.CONSTRUCOES;;;;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;CÃMARA MUNICIPAL DE FERRAZ DE VASCONCELOS;2022000000097;2022000000471;Contratacao Direta - Dispensa de licitacao;;;Outras prestacoes de servico;MANUTENCAO E REPAROS PREDIAL DA CMFV;;"Art. 24, II, Lei 8666/93 - outros serviÃ§os e compras de valor ate 10% (dez por cento) do limite previsto na alÃ­nea ""a"", do inciso II do artigo anterior e para alienacÃµes, nos casos previstos nesta Lei, desde que nÃ£o se refiram a parcelas de um mesmo serviÃ§o, compra ou alienaÃ§Ã£o de maior vulto que possa ser realizada de uma sÃ³ vez.";Nota de Empenho;;;;;;;242;13/09/2022;13150,0;29.179.763/0001-23;W & MACEDO ELETRICA EIRELLI -ME;;;;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;CÃMARA MUNICIPAL DE FERRAZ DE VASCONCELOS;2022000000098;2022000000475;Contratacao Direta - Dispensa de licitacao;;;Outras prestacoes de servico;MANUTENCAO E REPAROS PREDIAL DA CMFV;;"Art. 24, II, Lei 8666/93 - outros serviÃ§os e compras de valor ate 10% (dez por cento) do limite previsto na alÃ­nea ""a"", do inciso II do artigo anterior e para alienacÃµes, nos casos previstos nesta Lei, desde que nÃ£o se refiram a parcelas de um mesmo serviÃ§o, compra ou alienaÃ§Ã£o de maior vulto que possa ser realizada de uma sÃ³ vez.";Nota de Empenho;;;;;;;246;19/09/2022;14000,0;22.798.576/0001-89;RDL SERVICOS E SOLUCOES LTDA.;;;;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;CÃMARA MUNICIPAL DE FERRAZ DE VASCONCELOS;2022000000099;2022000000476;Contratacao Direta - Dispensa de licitacao;;;Outras prestacoes de servico;SERVICO DE PINTURA DESTINADO A CMFV;;"Art. 24, II, Lei 8666/93 - outros serviÃ§os e compras de valor ate 10% (dez por cento) do limite previsto na alÃ­nea ""a"", do inciso II do artigo anterior e para alienacÃµes, nos casos previstos nesta Lei, desde que nÃ£o se refiram a parcelas de um mesmo serviÃ§o, compra ou alienaÃ§Ã£o de maior vulto que possa ser realizada de uma sÃ³ vez.";Nota de Empenho;;;;;;;247;20/09/2022;17310,0;46.449.540/0001-58;STEPAN B. BADEMIAN 14739005816;;;;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;CÃMARA MUNICIPAL DE FERRAZ DE VASCONCELOS;2022000000102;2022000000486;Contratacao Direta - Dispensa de licitacao;;;Outras prestacoes de servico;SERVICO DE MARCENARIA - COLOCACAO E REPAROS EM DIVISORIAS DA CMFV.;;"Art. 24, II, Lei 8666/93 - outros serviÃ§os e compras de valor ate 10% (dez por cento) do limite previsto na alÃ­nea ""a"", do inciso II do artigo anterior e para alienacÃµes, nos casos previstos nesta Lei, desde que nÃ£o se refiram a parcelas de um mesmo serviÃ§o, compra ou alienaÃ§Ã£o de maior vulto que possa ser realizada de uma sÃ³ vez.";Nota de Empenho;;;;;;;261;30/09/2022;17295,0;46.449.540/0001-58;STEPAN B. BADEMIAN 14739005816;;;;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;CÃMARA MUNICIPAL DE FERRAZ DE VASCONCELOS;2022000000103;2022000000487;Contratacao Direta - Dispensa de licitacao;;;Outras prestacoes de servico;SERVICO DE SERRALHERIA;;"Art. 24, II, Lei 8666/93 - outros serviÃ§os e compras de valor ate 10% (dez por cento) do limite previsto na alÃ­nea ""a"", do inciso II do artigo anterior e para alienacÃµes, nos casos previstos nesta Lei, desde que nÃ£o se refiram a parcelas de um mesmo serviÃ§o, compra ou alienaÃ§Ã£o de maior vulto que possa ser realizada de uma sÃ³ vez.";Nota de Empenho;;;;;;;262;05/10/2022;17400,0;24.709.659/0001-80;MANIA COMUNICACAO VISUAL EIRELI ME;;;;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;CÃMARA MUNICIPAL DE FERRAZ DE VASCONCELOS;2022000000104;2022000000489;Contratacao Direta - Dispensa de licitacao;;;Outras prestacoes de servico;SERVICO DE DESRATIZACAO, CONTROLE DE MORCEGOS E DESINSETIZACAO DESTINADO A CMFV;;"Art. 24, II, Lei 8666/93 - outros serviÃ§os e compras de valor ate 10% (dez por cento) do limite previsto na alÃ­nea ""a"", do inciso II do artigo anterior e para alienacÃµes, nos casos previstos nesta Lei, desde que nÃ£o se refiram a parcelas de um mesmo serviÃ§o, compra ou alienaÃ§Ã£o de maior vulto que possa ser realizada de uma sÃ³ vez.";Nota de Empenho;;;;;;;265;06/10/2022;14548,0;07.741.456/0001-51;HIGILESP - HIGIENE LESTE PAULISTA DEDETIZADOR;;;;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;CÃMARA MUNICIPAL DE FERRAZ DE VASCONCELOS;2022000000105;2022000000490;Contratacao Direta - Dispensa de licitacao;;;Outras prestacoes de servico;SERVICO DE MARCENARIA REFERENTE A COLOCACAO DE APARADORES EM GAB. DE VER DA CMFV;;"Art. 24, II, Lei 8666/93 - outros serviÃ§os e compras de valor ate 10% (dez por cento) do limite previsto na alÃ­nea ""a"", do inciso II do artigo anterior e para alienacÃµes, nos casos previstos nesta Lei, desde que nÃ£o se refiram a parcelas de um mesmo serviÃ§o, compra ou alienaÃ§Ã£o de maior vulto que possa ser realizada de uma sÃ³ vez.";Nota de Empenho;;;;;;;266;10/10/2022;17150,0;31.512.425/0001-03;CARLOS ALEXANDRO DE OLIVEIRA A.CONSTRUCOES;;;;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;CÃMARA MUNICIPAL DE FERRAZ DE VASCONCELOS;2022000000106;2022000000494;Contratacao Direta - Dispensa de licitacao;;;Outras prestacoes de servico;SEGURO CONTRA SINISTRO DOS VEIC.OFICIAISDA CMFV;;"Art. 24, II, Lei 8666/93 - outros serviÃ§os e compras de valor ate 10% (dez por cento) do limite previsto na alÃ­nea ""a"", do inciso II do artigo anterior e para alienacÃµes, nos casos previstos nesta Lei, desde que nÃ£o se refiram a parcelas de um mesmo serviÃ§o, compra ou alienaÃ§Ã£o de maior vulto que possa ser realizada de uma sÃ³ vez.";Nota de Empenho;;;;;;;272;11/10/2022;8202,76;61.198.164/0001-60;PORTO SEGURO CIA SEGUROS GERAIS;;;;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;CÃMARA MUNICIPAL DE FERRAZ DE VASCONCELOS;2022000000107;2022000000496;Contratacao Direta - Dispensa de licitacao;;;Outras prestacoes de servico;SERVICO DE DIGITALIZACAO DOS DOC.DO DEP.DE COMPRAS,ESTIMATIVA DE 20.000FLS/ PDF;;"Art. 24, II, Lei 8666/93 - outros serviÃ§os e compras de valor ate 10% (dez por cento) do limite previsto na alÃ­nea ""a"", do inciso II do artigo anterior e para alienacÃµes, nos casos previstos nesta Lei, desde que nÃ£o se refiram a parcelas de um mesmo serviÃ§o, compra ou alienaÃ§Ã£o de maior vulto que possa ser realizada de uma sÃ³ vez.";Nota de Empenho;;;;;;;276;20/10/2022;15000,0;02.725.755/0001-89;CLICKDATADOC- TECNOLOGIA DA INFORMACAO LTDA;;;;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;CÃMARA MUNICIPAL DE FERRAZ DE VASCONCELOS;2022000000108;2022000000502;Contratacao Direta - Dispensa de licitacao;;;Outras prestacoes de servico;SERVICO DE SERRALHEIRO REF. A MANUT. DOPORTAO AUTOMATICO C/TROCA DE PECAS;;"Art. 24, II, Lei 8666/93 - outros serviÃ§os e compras de valor ate 10% (dez por cento) do limite previsto na alÃ­nea ""a"", do inciso II do artigo anterior e para alienacÃµes, nos casos previstos nesta Lei, desde que nÃ£o se refiram a parcelas de um mesmo serviÃ§o, compra ou alienaÃ§Ã£o de maior vulto que possa ser realizada de uma sÃ³ vez.";Nota de Empenho;;;;;;;282;25/10/2022;17290,0;31.128.298/0001-43;RODRIGO BRANDAO AMORIM 40320507831;;;;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;CÃMARA MUNICIPAL DE FERRAZ DE VASCONCELOS;2022000000109;2022000000505;Contratacao Direta - Dispensa de licitacao;;;Equipamentos e material permanente;AQUISICAO DE MOBILIARIOS DESTINADO A EDIEDILIDADE;;"Art. 24, II, Lei 8666/93 - outros serviÃ§os e compras de valor ate 10% (dez por cento) do limite previsto na alÃ­nea ""a"", do inciso II do artigo anterior e para alienacÃµes, nos casos previstos nesta Lei, desde que nÃ£o se refiram a parcelas de um mesmo serviÃ§o, compra ou alienaÃ§Ã£o de maior vulto que possa ser realizada de uma sÃ³ vez.";Nota de Empenho;;;;;;;286;09/11/2022;15080,0;02.820.237/0001-44;POTENCIAL PLAZA COMERCIAL LTDA -ME;;;;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;CÃMARA MUNICIPAL DE FERRAZ DE VASCONCELOS;2022000000110;2022000000508;Contratacao Direta - Dispensa de licitacao;;;Outras prestacoes de servico;SERVICO DE PINTURA DO ANDAR SUPERIOR DAEDILIDADE;;"Art. 24, II, Lei 8666/93 - outros serviÃ§os e compras de valor ate 10% (dez por cento) do limite previsto na alÃ­nea ""a"", do inciso II do artigo anterior e para alienacÃµes, nos casos previstos nesta Lei, desde que nÃ£o se refiram a parcelas de um mesmo serviÃ§o, compra ou alienaÃ§Ã£o de maior vulto que possa ser realizada de uma sÃ³ vez.";Nota de Empenho;;;;;;;289;11/11/2022;17360,0;46.449.540/0001-58;STEPAN B. BADEMIAN 14739005816;;;;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;CÃMARA MUNICIPAL DE FERRAZ DE VASCONCELOS;2022000000115;2022000000521;Contratacao Direta - Dispensa de licitacao;;;Outros materiais de consumo;AQUISICAO DE MAT. DE LIMPEZA E DESCARTA-VEIS DESTINADO A CMFV;;"Art. 24, II, Lei 8666/93 - outros serviÃ§os e compras de valor ate 10% (dez por cento) do limite previsto na alÃ­nea ""a"", do inciso II do artigo anterior e para alienacÃµes, nos casos previstos nesta Lei, desde que nÃ£o se refiram a parcelas de um mesmo serviÃ§o, compra ou alienaÃ§Ã£o de maior vulto que possa ser realizada de uma sÃ³ vez.";Nota de Empenho;;;;;;;325;30/11/2022;8688,71;32.969.764/0001-86;ROGERIO OLIVEIRA GOMES 34055515809;;;;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2021000000220;2022210001282;Pregao Presencial;G00003;2021;Generos alimenticios;AQUISICAO DE GENEROS ALIMENTICIOS;;;Contrato;00000071;2022;4674680,0;AQUISICAO DE GENEROS ALIMENTICIOS;1,0;UN;;;;08.705.954/0001-01;TERACOMM COMERCIAL EIRELI;18/02/2022;17/02/2023;18/02/2022;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2021000000220;2022210001430;Pregao Presencial;G00003;2021;Generos alimenticios;AQUISICAO DE GENEROS ALIMENTICIOS;;;Contrato;00000072;2022;865120,0;AQUISICAO DE GENEROS ALIMENTICIOS;1,0;UN;;;;01.664.908/0001-62;CCM COMERCIAL CREME MARFIM LTDA;18/02/2022;17/08/2022;18/02/2022;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2021000000227;2022210000936;Pregao Presencial;G00004;2021;Generos alimenticios;AQUISICAO DE GENEROS ALIMENTICIOS(ESTOCAVEIS).;;;Contrato;00000047;2022;278000,0;AQUISICAO DE GENEROS ALIMENTICIOS(ESTOCAVEIS).;1,0;UN;;;;11.260.846/0001-87;ANBIOTON IMPORTADORA LTDA;08/02/2022;07/02/2023;08/02/2022;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2021000000227;2022210000937;Pregao Presencial;G00004;2021;Generos alimenticios;AQUISICAO DE GENEROS ALIMENTICIOS(ESTOCAVEIS).;;;Contrato;00000050;2022;1325223,0;AQUISICAO DE GENEROS ALIMENTICIOS(ESTOCAVEIS).;1,0;UN;;;;01.664.908/0001-62;CCM COMERCIAL CREME MARFIM LTDA;08/02/2022;07/02/2023;08/02/2022;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2021000000227;2022210001283;Pregao Presencial;G00004;2021;Generos alimenticios;AQUISICAO DE GENEROS ALIMENTICIOS(ESTOCAVEIS).;;;Contrato;00000069;2022;2013782,5;AQUISICAO DE GENEROS ALIMENTICIOS(ESTOCAVEIS).;1,0;UN;;;;14.037.573/0001-02;A CASSIA ALIMENTOS EIRELI;18/02/2022;17/02/2023;18/02/2022;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2021000000229;2022210000933;Pregao Presencial;G00002;2021;Material hospitalar, ambulatorial ou odontolÃÂ³gico;MATERIAL DE PROTECAO;;;Contrato;00000040;2022;261077,7;MATERIAL DE PROTECAO;1,0;UN;;;;22.929.478/0001-33;QUICKLOG COMER. ATACADISTA E LOGISTICA EIRELI;;;03/02/2022;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2021000000237;2022210000935;Pregao Presencial;G00006;2021;Material hospitalar, ambulatorial ou odontolÃÂ³gico;AQUISICAO DE TIRAS GLICEMIA CAPILAR;;;Contrato;00000045;2022;48000,0;AQUISICAO DE TIRAS GLICEMIA CAPILAR;1,0;UN;;;;07.308.989/0001-44;VIGILANTE DA GLICOSE COM.DE PROD.P/DIABETICOS;08/02/2022;09/04/2022;08/02/2022;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2021000000237;2022210000938;Pregao Presencial;G00006;2021;Material hospitalar, ambulatorial ou odontolÃÂ³gico;AQUISICAO DE TIRAS GLICEMIA CAPILAR;;;Contrato;00000046;2022;141600,0;AQUISICAO DE TIRAS GLICEMIA CAPILAR;1,0;UN;;;;07.118.264/0001-93;QUALITY MEDICAL COMERCIO E DIST. DE MED LTDA;08/02/2022;09/04/2022;08/02/2022;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2021000000237;2022210001464;Pregao Presencial;G00006;2021;Material hospitalar, ambulatorial ou odontolÃÂ³gico;AQUISICAO DE TIRAS GLICEMIA CAPILAR;;;Contrato;00000118;2022;144000,0;AQUISICAO DE TIRAS GLICEMIA CAPILAR;1,0;UN;;;;07.308.989/0001-44;VIGILANTE DA GLICOSE COM.DE PROD.P/DIABETICOS;23/03/2022;22/04/2022;23/03/2022;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2021000000253;2022210001463;Pregao Presencial;G00009;2021;Medicamentos;AQUISICAO DE MEDICAMENTOS;;;Contrato;00000124;2022;797866,05;AQUISICAO DE MEDICAMENTOS;1,0;UN;;;;07.118.264/0001-93;QUALITY MEDICAL COMERCIO E DIST. DE MED LTDA;29/03/2022;27/06/2022;29/03/2022;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2021000000323;2022210001281;Pregao Presencial;G00015;2021;Outros materiais de consumo;AQUISICAO DE FRALDAS;;;Contrato;00000073;2022;8794,8;AQUISICAO DE FRALDAS;1,0;UN;;;;24.067.457/0001-81;FORCE MEDICAL DISTRIBUIDORA EIRELI;18/02/2022;19/04/2022;18/02/2022;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2021000000323;2022210001596;Pregao Presencial;G00015;2021;Outros materiais de consumo;AQUISICAO DE FRALDAS;;;Contrato;00000139;2022;5178,24;AQUISICAO DE FRALDAS;1,0;UN;;;;30.084.600/0001-46;DZ7 COMERCIAL EIRELI;06/04/2022;03/10/2022;06/04/2022;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2021000000323;2022210001624;Pregao Presencial;G00015;2021;Outros materiais de consumo;AQUISICAO DE FRALDAS;;;Contrato;00000161;2022;9011,68;AQUISICAO DE FRALDAS;1,0;UN;;;;61.610.283/0001-88;VITAL HOSPITALAR COMERCIAL LTDA;26/04/2022;26/05/2022;26/04/2022;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2021000000323;2022210001972;Pregao Presencial;G00015;2021;Outros materiais de consumo;AQUISICAO DE FRALDAS;;;Contrato;00000178;2022;71948,72;AQUISICAO DE FRALDAS;1,0;UN;;;;61.610.283/0001-88;VITAL HOSPITALAR COMERCIAL LTDA;13/05/2022;11/08/2022;13/05/2022;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2021000000338;2022210000395;Pregao Presencial;G00025;2021;Material hospitalar, ambulatorial ou odontolÃÂ³gico;AQUISICAO DE MATERIAL DE ENFERMAGEM;;;Contrato;00000004;2022;26250,0;AQUISICAO DE MATERIAL DE ENFERMAGEM;1,0;UN;;;;23.236.167/0001-51;NORTH MED DISTR.DE PROD.MEDICOS E HOSP. LTDA;10/01/2022;11/03/2022;10/01/2022;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2021000000338;2022210000898;Pregao Presencial;G00025;2021;Material hospitalar, ambulatorial ou odontolÃÂ³gico;AQUISICAO DE MATERIAL DE ENFERMAGEM;;;Contrato;00000021;2022;26082,0;AQUISICAO DE MATERIAL DE ENFERMAGEM;1,0;UN;;;;03.434.334/0001-61;MEDIMPORT COMERCIO DE PRODUTOS HOSP. EIRELI;27/01/2022;28/03/2022;27/01/2022;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2021000000338;2022210000940;Pregao Presencial;G00025;2021;Material hospitalar, ambulatorial ou odontolÃÂ³gico;AQUISICAO DE MATERIAL DE ENFERMAGEM;;;Contrato;00000048;2022;7805,76;AQUISICAO DE MATERIAL DE ENFERMAGEM;1,0;UN;;;;30.322.475/0001-65;DOCTORMED COMERCIAL EIRELI;08/02/2022;09/05/2022;08/02/2022;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2021000000338;2022210001580;Pregao Presencial;G00025;2021;Material hospitalar, ambulatorial ou odontolÃÂ³gico;AQUISICAO DE MATERIAL DE ENFERMAGEM;;;Contrato;00000084;2022;14364,82;AQUISICAO DE MATERIAL DE ENFERMAGEM;1,0;UN;;;;30.322.475/0001-65;DOCTORMED COMERCIAL EIRELI;07/03/2022;06/05/2022;07/03/2022;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2021000000338;2022210001598;Pregao Presencial;G00025;2021;Material hospitalar, ambulatorial ou odontolÃÂ³gico;AQUISICAO DE MATERIAL DE ENFERMAGEM;;;Contrato;00000145;2022;6160,0;AQUISICAO DE MATERIAL DE ENFERMAGEM;1,0;UN;;;;30.322.475/0001-65;DOCTORMED COMERCIAL EIRELI;07/04/2022;06/06/2022;07/04/2022;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2021000000338;2022210001623;Pregao Presencial;G00025;2021;Material hospitalar, ambulatorial ou odontolÃÂ³gico;AQUISICAO DE MATERIAL DE ENFERMAGEM;;;Contrato;00000160;2022;226604,0;AQUISICAO DE MATERIAL DE ENFERMAGEM;1,0;UN;;;;07.118.264/0001-93;QUALITY MEDICAL COMERCIO E DIST. DE MED LTDA;26/04/2022;25/06/2022;26/04/2022;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2021000000338;2022210001737;Pregao Presencial;G00025;2021;Material hospitalar, ambulatorial ou odontolÃÂ³gico;AQUISICAO DE MATERIAL DE ENFERMAGEM;;;Contrato;00000180;2022;3760,2;AQUISICAO DE MATERIAL DE ENFERMAGEM;1,0;UN;;;;23.236.167/0001-51;NORTH MED DISTR.DE PROD.MEDICOS E HOSP. LTDA;17/05/2022;16/07/2022;17/05/2022;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2021000000338;2022210001973;Pregao Presencial;G00025;2021;Material hospitalar, ambulatorial ou odontolÃÂ³gico;AQUISICAO DE MATERIAL DE ENFERMAGEM;;;Contrato;00000179;2022;19519,0;AQUISICAO DE MATERIAL DE ENFERMAGEM;1,0;UN;;;;03.434.334/0001-61;MEDIMPORT COMERCIO DE PRODUTOS HOSP. EIRELI;17/05/2022;16/07/2022;17/05/2022;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2021000000338;2022210002016;Pregao Presencial;G00025;2021;Material hospitalar, ambulatorial ou odontolÃÂ³gico;AQUISICAO DE MATERIAL DE ENFERMAGEM;;;Contrato;00000218;2022;3845,7;AQUISICAO DE MATERIAL DE ENFERMAGEM;1,0;UN;;;;23.236.167/0001-51;NORTH MED DISTR.DE PROD.MEDICOS E HOSP. LTDA;15/06/2022;14/08/2022;15/06/2022;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2021000000338;2022210002338;Pregao Presencial;G00025;2021;Material hospitalar, ambulatorial ou odontolÃÂ³gico;AQUISICAO DE MATERIAL DE ENFERMAGEM;;;Contrato;00000220;2022;38057,0;AQUISICAO DE MATERIAL DE ENFERMAGEM;1,0;UN;;;;01.854.654/0001-45;PONTUAL COMERCIAL EIRELI;20/06/2022;19/08/2022;20/06/2022;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2021000000418;2022210000893;Pregao Presencial;G00036;2021;Outras prestacoes de servico;LOCACAO DE VEICULOS;10000,0;;Contrato;00000043;2022;787200,0;LOCACAO DE VEICULOS;1,0;UN;;;;21.854.689/0001-91;NEM TRANSP.E TURISMO COM.E UTIL.MAGALHAES EPP;08/02/2022;07/02/2023;08/02/2022;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;2021000000418;2022210001447;Pregao Presencial;G00036;2021;Outras prestacoes de servico;LOCACAO DE VEICULOS;10000,0;;Contrato;00000120;2022;41803,2;LOCACAO DE VEICULOS;1,0;UN;;;;21.854.689/0001-91;NEM TRANSP.E TURISMO COM.E UTIL.MAGALHAES EPP;25/03/2022;21/09/2022;25/03/2022;Entrega fracionada;ajustes-2022-2o-semestre_0.zip;
